dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WH,Wuhan,142,十一,十一,,sɿ i,sɿ21321 i213,sɹ̩21321 i213,sɹ̩ i
WH,Wuhan,143,十二,十二,,sɿ ɯ,sɿ21321 ɯ35,sɹ̩21321 ɯ35,sɹ̩ ɯ
WH,Wuhan,144,二十,二十,,ɯ sɿ,ɯ35 sɿ213,ɯ35 sɹ̩213,ɯ sɹ̩
WH,Wuhan,145,二十一,二十一,,ɯ sɿ i,ɯ35 sɿ21321 i213,ɯ35 sɹ̩21321 i213,ɯ sɹ̩ i
WH,Wuhan,146,一百二十一,一百二十一,,i pɤ ɯ sɿ i,i21321 pɤ21321 ɯ35 sɿ21321 i213,i21321 pɤ21321 ɯ35 sɹ̩21321 i213,i pɤ ɯ sɹ̩ i
WH,Wuhan,147,两里,两里,,niaŋ ni,niaŋ42 ni213,niaŋ42 ni213,niaŋ ni
WH,Wuhan,148,二两,二两,,ɯ niaŋ,ɯ35 niaŋ42,ɯ35 niaŋ42,ɯ niaŋ
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
