dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunming,28,西红柿,番茄,,fÃ tɕˈiɛ,fÃ44 tɕˈiɛ31,fÃ44t͡ɕʰiɛ31,fÃt͡ɕʰiɛ
KM,Kunming,29,茄子,茄子,,tɕˈiɛ tsɿ,tɕˈiɛ31 tsɿ53,t͡ɕʰiɛ31t͡sɹ̩53,t͡ɕʰiɛt͡sɹ̩
KM,Kunming,30,白薯,白薯,,pə tʂˈu,pə31 tʂˈu53,pə31tʂʰu53,pətʂʰu
KM,Kunming,31,马铃薯,洋芋,,iÃ i,iÃ31 i212,iÃ31i212,iÃi
KM,Kunming,32,南瓜,麦瓜,,mə kuA,mə31 kuA44,mə31kuA44,məkuA
KM,Kunming,33,猪,猪,,tʂu,tʂu44,tʂu44,tʂu
KM,Kunming,34,公猪,牙猪,,iA tʂu,iA31 tʂu44,iA31tʂu44,iAtʂu
KM,Kunming,35,母猪,母猪,,mu tʂu,mu53 tʂu44,mu53tʂu44,mutʂu
KM,Kunming,36,公鸡,公鸡,,koŋ tɕi,koŋ44 tɕi44,koŋ44t͡ɕi44,koŋt͡ɕi
KM,Kunming,37,母鸡,母鸡,,mu tɕi,mu53 tɕi44,mu53t͡ɕi44,mut͡ɕi
KM,Kunming,38,麻雀,谷雀,,ku tɕˈio,ku31 tɕˈio31,ku31t͡ɕʰio31,kut͡ɕʰio
KM,Kunming,39,老鼠,老鼠,,lɔ tʂˈu,lɔ53 tʂˈu53,lɔ53tʂʰu53,lɔtʂʰu
KM,Kunming,40,臭虫,壁虱,,pi sə,pi31 sə31,pi31sə31,pisə
KM,Kunming,41,房子(整),房子,,fÃ tsɿ,fÃ31 tsɿ53,fÃ31t͡sɹ̩53,fÃt͡sɹ̩
KM,Kunming,42,房子(单),房间,,fÃ tɕiɛ̃,fÃ31 tɕiɛ̃44,fÃ31t͡ɕiɛ̃44,fÃt͡ɕiɛ̃
KM,Kunming,43,窗户,窗户,,tʂˈuÃ xoŋ,tʂˈuÃ44 xoŋ44,tʂʰuÃ44xoŋ44,tʂʰuÃxoŋ
KM,Kunming,44,门坎,门坎,,mə̃ kˈÃ,mə̃31 kˈÃ53,mə̃31kʰÃ53,mə̃kʰÃ
KM,Kunming,45,厕所,茅厕,,mɔ sɿ,mɔ31 sɿ44,mɔ31sɹ̩44,mɔsɹ̩
