dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
HB,Harbin,17,拿得动吗?,能拿动吗,,nəŋ na tuŋ ma,nəŋ24 na24 tuŋ53 ma,nəŋ24na24tuŋ53ma,nəŋnatuŋma
HB,Harbin,18,我拿得动，他拿不动。,我能拿动，他拿不动,,uo nəŋ na tuŋ tˈa na pu tuŋ,uo213 nəŋ24 na24 tuŋ53 tˈa44 na24 pu tuŋ53,uo213nəŋ24na24tuŋ53tʰa44na24putuŋ53,uonəŋnatuŋtʰanaputuŋ
HB,Harbin,19,真不轻，重得连我也拿不动。,真不轻，沉得连我也拿不动,,tʂən pu tɕˈiŋ tʂˈən ti lian uo iɛ na pu tuŋ,tʂən44 pu tɕˈiŋ44 tʂˈən24 ti lian24 uo213 iɛ213 na24 pu tuŋ53,tʂən44put͡ɕʰiŋ44tʂʰən24tilian24uo213iɛ213na24putuŋ53,tʂənput͡ɕʰiŋtʂʰəntilianuoiɛnaputuŋ
HB,Harbin,20,你说得很好，你还会说点什么呢?,你说得贼好，你还会说点儿啥呢,,ni ʂuo ti tsei xau ni xai xuei ʂuo tiar ʂa nə,ni213 ʂuo44 ti tsei24 xau213 ni213 xai53 xuei53 ʂuo44 tiar213 ʂa24 nə,ni213ʂuo44tit͡sei24xau213ni213xai53xuei53ʂuo44tiar213ʂa24nə,niʂuotit͡seixaunixaixueiʂuotiarʂanə
HB,Harbin,21,我嘴笨，我说不过他。,我嘴笨，我说不过他,,uo tsuei pən uo ʂuo pu kuo tˈa,uo213 tsuei213 pən53 uo213 ʂuo44 pu kuo53 tˈa,uo213t͡suei213pən53uo213ʂuo44pukuo53tʰa,uot͡sueipənuoʂuopukuotʰa
HB,Harbin,22,说了一遍，又说一遍。,说了一遍，又说一遍,,ʂuo lə i pian iou ʂuo i pian,ʂuo44 lə i4424 pian53 iou53 ʂuo44 i4424 pian53,ʂuo44ləi4424pian53iou53ʂuo44i4424pian53,ʂuoləipianiouʂuoipian
HB,Harbin,23,请你再说一遍。,请你再说一遍,,tɕˈiŋ ni tsai ʂuo i pian,tɕˈiŋ21321 ni213 tsai53 ʂuo44 i pian53,t͡ɕʰiŋ21321ni213t͡sai53ʂuo44ipian53,t͡ɕʰiŋnit͡saiʂuoipian
HB,Harbin,24,不早了，快去吧。,不早了，快去吧,,pi tsau lə kˈuai tɕˈy pa,pi53 tsau213 lə kˈuai53 tɕˈy53 pa,pi53t͡sau213ləkʰuai53t͡ɕʰy53pa,pit͡sauləkʰuait͡ɕʰypa
HB,Harbin,25,现在还早着呢，等一会儿再去吧。,现在还早的赫儿呢，等会儿再去吧,,ɕian tsai xai tsau ti xɤr nə təŋ xuər tsai tɕˈy pa,ɕian53 tsai53 xai53 tsau213 ti xɤr53 nə təŋ213 xuər213 tsai53 tɕˈy53 pa,ɕian53t͡sai53xai53t͡sau213tixɤr53nətəŋ213xuər213t͡sai53t͡ɕʰy53pa,ɕiant͡saixait͡sautixɤrnətəŋxuərt͡sait͡ɕʰypa
HB,Harbin,26,吃了饭再去好吗?,吃了饭再去吧,,tʂˈʅ lə fan tsai tɕˈy pa,tʂˈʅ44 lə fan53 tsai53 tɕˈy53 pa,tʂʰɻ̩44ləfan53t͡sai53t͡ɕʰy53pa,tʂʰɻ̩ləfant͡sait͡ɕʰypa
HB,Harbin,27,慢慢儿吃啊，不要着急。,慢慢儿吃，别着急,,man mar tʂˈʅ piɛ tʂau tɕi,man53 mar5344 tʂˈʅ44 piɛ53 tʂau44 tɕi24,man53mar5344tʂʰɻ̩44piɛ53tʂau44t͡ɕi24,manmartʂʰɻ̩piɛtʂaut͡ɕi
HB,Harbin,28,坐着吃比站着吃好些。,坐着吃比站着吃好,,tsuo tʂau tʂˈʅ pˈi tʂan tʂau tʂˈʅ xau,tsuo53 tʂau tʂˈʅ44 pˈi213 tʂan53 tʂau tʂˈʅ44 xau213,t͡suo53tʂautʂʰɻ̩44pʰi213tʂan53tʂautʂʰɻ̩44xau213,t͡suotʂautʂʰɻ̩pʰitʂantʂautʂʰɻ̩xau
HB,Harbin,29,他吃了饭了，你吃了饭没有呢?,他吃饭了，你吃饭了没有,,tˈa tʂˈʅ fan lə ni tʂˈʅ fan lə mei iou,tˈa44 tʂˈʅ44 fan53 lə ni213 tʂˈʅ44 fan53 lə mei24 iou,tʰa44tʂʰɻ̩44fan53ləni213tʂʰɻ̩44fan53ləmei24iou,tʰatʂʰɻ̩fanlənitʂʰɻ̩fanləmeiiou
HB,Harbin,30,他去过上海，我没有去过。,他去过上海，我没去过,,tˈa tɕˈy kuo ʂaŋ xai uo mei tɕˈy kuo,tˈa44 tɕˈy53 kuo ʂaŋ53 xai213 uo213 mei24 tɕˈy53 kuo,tʰa44t͡ɕʰy53kuoʂaŋ53xai213uo213mei24t͡ɕʰy53kuo,tʰat͡ɕʰykuoʂaŋxaiuomeit͡ɕʰykuo
HB,Harbin,31,来闻闻这朵花香不香。,来闻闻这朵花儿香不香,,lai uən uən tʂei tˈuo xuar ɕiaŋ pu ɕiaŋ,lai24 uən24 uən tʂei53 tˈuo213 xuar44 ɕiaŋ44 pu ɕiaŋ44,lai24uən24uəntʂei53tʰuo213xuar44ɕiaŋ44puɕiaŋ44,laiuənuəntʂeitʰuoxuarɕiaŋpuɕiaŋ
HB,Harbin,32,给我一本书。,给我一本儿书,,kei uo i pər ʂu,kei213 uo213 i4453 pər213 ʂu44,kei213uo213i4453pər213ʂu44,keiuoipərʂu
HB,Harbin,33,我真的没有那本书呀。,我真没那本儿书哇,,uo tʂən mei nei pər ʂu ua,uo213 tʂən44 mei24 nei53 pər213 ʂu44 ua,uo213tʂən44mei24nei53pər213ʂu44ua,uotʂənmeineipərʂuua
HB,Harbin,34,你告诉他。,你告诉他,,ni kau su tˈa,ni213 kau53 su tˈa44,ni213kau53sutʰa44,nikausutʰa
HB,Harbin,35,好好地走，不要跑。,好好儿走，别跑,,xau xaur tsou piɛ pˈau,xau21321 xaur21344 tsou213 piɛ53 pˈau213,xau21321xaur21344t͡sou213piɛ53pʰau213,xauxaurt͡soupiɛpʰau
HB,Harbin,36,小心跌下去爬不上来。,加小心掉下去爬不上来,,tɕia ɕiau ɕin tiau ɕia tɕˈy pˈa pu ʂaŋ lai,tɕia44 ɕiau21321 ɕin tiau53 ɕia tɕˈy pˈa24 pu ʂaŋ53 lai24,t͡ɕia44ɕiau21321ɕintiau53ɕiat͡ɕʰypʰa24puʂaŋ53lai24,t͡ɕiaɕiauɕintiauɕiat͡ɕʰypʰapuʂaŋlai
HB,Harbin,37,医生叫你多睡睡。,大夫叫你多睡一会儿,,tai fu tɕiau ni tuo ʂuei i xuər,tai53 fu tɕiau53 ni213 tuo44 ʂuei53 i xuər213,tai53fut͡ɕiau53ni213tuo44ʂuei53ixuər213,taifut͡ɕiaunituoʂueiixuər
HB,Harbin,38,抽烟或者喝茶都不许。,抽烟喝茶都不行,,tʂˈou ian xɤ tʂˈa tou pu ɕiŋ,tʂˈou44 ian44 xɤ44 tʂˈa24 tou44 pu53 ɕiŋ24,tʂʰou44ian44xɤ44tʂʰa24tou44pu53ɕiŋ24,tʂʰouianxɤtʂʰatoupuɕiŋ
HB,Harbin,39,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不得意,,ian iɛ xau tʂˈa iɛ xau uo tou pu tɤ i,ian44 iɛ213 xau213 tʂˈa24 iɛ213 xau213 uo213 tou44 pu53 tɤ24 i,ian44iɛ213xau213tʂʰa24iɛ213xau213uo213tou44pu53tɤ24i,ianiɛxautʂʰaiɛxauuotouputɤi
HB,Harbin,40,不管你去不去，反正我是要去的。,不管你去不去，反正我得去,,pu kuan ni tɕˈy pu tɕˈy fan tʂəŋ uo tei tɕˈy,pu53 kuan213 ni213 tɕˈy53 pu tɕˈy53 fan21321 tʂəŋ53 uo213 tei213 tɕˈy53,pu53kuan213ni213t͡ɕʰy53put͡ɕʰy53fan21321tʂəŋ53uo213tei213t͡ɕʰy53,pukuannit͡ɕʰyput͡ɕʰyfantʂəŋuoteit͡ɕʰy
HB,Harbin,41,我非去不可。,我非去不治,,uo fei tɕˈy pu tʂʅ,uo213 fei44 tɕˈy53 pu5324 tʂʅ53,uo213fei44t͡ɕʰy53pu5324tʂɻ̩53,uofeit͡ɕʰyputʂɻ̩
HB,Harbin,42,你是哪一年来的?,你是哪一年来的,,ni ʂʅ nei i nian lai ti,ni213 ʂʅ53 nei21321 i nian24 lai24 ti,ni213ʂɻ̩53nei21321inian24lai24ti,niʂɻ̩neiinianlaiti
HB,Harbin,43,我是前年到的北京。,我是前年到的北京,,uo ʂʅ tɕˈian nian tau ti pei tɕiŋ,uo213 ʂʅ53 tɕˈian24 nian tau53 ti pei21321 tɕiŋ44,uo213ʂɻ̩53t͡ɕʰian24niantau53tipei21321t͡ɕiŋ44,uoʂɻ̩t͡ɕʰianniantautipeit͡ɕiŋ
HB,Harbin,44,今天开会谁的主席?,今天开会谁是主席,,tɕin tˈian kˈai xuei ʂei ʂʅ tʂu ɕi,tɕin44 tˈian44 kˈai44 xuei53 ʂei24 ʂʅ tʂu21321 ɕi24,t͡ɕin44tʰian44kʰai44xuei53ʂei24ʂɻ̩tʂu21321ɕi24,t͡ɕintʰiankʰaixueiʂeiʂɻ̩tʂuɕi
HB,Harbin,45,你得请我的客。,你得请我客儿,,ni tei tɕˈiŋ uo kˈɤr,ni213 tei213 tɕˈiŋ213 uo213 kˈɤr53,ni213tei213t͡ɕʰiŋ213uo213kʰɤr53,niteit͡ɕʰiŋuokʰɤr
HB,Harbin,46,一边走，一边讲。,一边儿走，一边儿说,,i piar tsou i piar ʂuo,i4453 piar44 tsou213 i4453 piar44 ʂuo44,i4453piar44t͡sou213i4453piar44ʂuo44,ipiart͡souipiarʂuo
