dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunmijng,15,这个东西有多重呢?,这个东西有多重,,tʂʅ kə toŋ ɕi iəu to tʂoŋ,tʂʅ44 kə212 toŋ44 ɕi44 iəu53 to44 tʂoŋ212,tʂɻ̩44kə212toŋ44ɕi44iəu53to44tʂoŋ212,tʂɻ̩kətoŋɕiiəutotʂoŋ
KM,Kunmijng,16,有五十斤重呢。,有五十斤重,,iəu u ʂʅ tɕĩ tsoŋ,iəu53 u53 ʂʅ31 tɕĩ44 tsoŋ212,iəu53u53ʂɻ̩31t͡ɕĩ44t͡soŋ212,iəuuʂɻ̩t͡ɕĩt͡soŋ
KM,Kunmijng,17,拿得动吗?,𠺝拿得动,,kə nA tə toŋ,kə53 nA31 tə31 toŋ212,kə53nA31tə31toŋ212,kənAtətoŋ
KM,Kunmijng,18,我拿得动，他拿不动。,我拿得动，他拿不动,,o nA tə toŋ tˈə nA pu toŋ,o53 nA31 tə31 toŋ212 tˈə44 nA31 pu31 toŋ212,o53nA31tə31toŋ212tʰə44nA31pu31toŋ212,onAtətoŋtʰənAputoŋ
KM,Kunmijng,19,真不轻，重得连我也拿不动。,真个呢不轻，重呢连我都拿不动,,tʂə̃ kə nə pu tɕˈi tʂoŋ nə liɛ̃ o tu nA pu toŋ,tʂə̃44 kə44 nə44 pu31 tɕˈi44 tʂoŋ212 nə44 liɛ̃31 o53 tu44 nA31 pu31 toŋ212,tʂə̃44kə44nə44pu31t͡ɕʰi44tʂoŋ212nə44liɛ̃31o53tu44nA31pu31toŋ212,tʂə̃kənəput͡ɕʰitʂoŋnəliɛ̃otunAputoŋ
KM,Kunmijng,20,你说得很好，你还会说点什么呢?,你说呢很好，你还会说点儿哪样,,ni ʂo nə xə̃ xɔ ni xæ xuei ʂo tiə nA iÃ,ni53 ʂo31 nə44 xə̃53 xɔ53 ni53 xæ31 xuei212 ʂo31 tiə53 nA53 iÃ212,ni53ʂo31nə44xə̃53xɔ53ni53xæ31xuei212ʂo31tiə53nA53iÃ212,niʂonəxə̃xɔnixæxueiʂotiənAiÃ
KM,Kunmijng,21,我嘴笨，我说不过他。,我呢嘴笨，我说不过他,,o nə tsuei pə̃ o ʂo pu ko tˈə,o53 nə44 tsuei53 pə̃212 o53 ʂo31 pu31 ko212 tˈə44,o53nə44t͡suei53pə̃212o53ʂo31pu31ko212tʰə44,onət͡sueipə̃oʂopukotʰə
KM,Kunmijng,22,说了一遍，又说一遍。,说了一遍，又说一遍,,ʂo lə i piɛ̃ iəu ʂo i piɛ̃,ʂo31 lə53 i31 piɛ̃212 iəu212 ʂo31 i31 piɛ̃212,ʂo31lə53i31piɛ̃212iəu212ʂo31i31piɛ̃212,ʂoləipiɛ̃iəuʂoipiɛ̃
KM,Kunmijng,23,请你再说一遍。,请你家再说一遍,,tɕˈĩ ni tɕiɛ tsæ ʂo i piɛ̃,tɕˈĩ53 ni53 tɕiɛ44 tsæ212 ʂo31 i31 piɛ̃212,t͡ɕʰĩ53ni53t͡ɕiɛ44t͡sæ212ʂo31i31piɛ̃212,t͡ɕʰĩnit͡ɕiɛt͡sæʂoipiɛ̃
KM,Kunmijng,24,不早了，快去吧。,不早了，快点儿去,,pu tsɔ lə kˈuæ tiə kˈə,pu31 tsɔ53 lə53 kˈuæ212 tiə31 kˈə212,pu31t͡sɔ53lə53kʰuæ212tiə31kʰə212,put͡sɔləkʰuætiəkʰə
