dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
ST,Shantou,34,小心跌下去爬不上来。,知观㬟□落去了□唔得起啊,,tsai kuaŋ mãi puaʔ kˈɯ liau peʔ m tik kˈi a,tsai33 kuaŋ33 mãi213-55 puaʔ5-2 kˈɯ213-55 liau53 peʔ2-5 m35-31 tik2-5 kˈi53 a33-31,t͡sai kuaŋ mãi puaʔ kʰɯ liau peʔ m tik kʰi a,t͡sai33 kuaŋ33 mãi213-55 puaʔ5-2 kʰɯ213-55 liau53 peʔ2-5 m35-31 tik2-5 kʰi53 a33-31
ST,Shantou,35,医生叫你多睡睡。,医生叫汝□敥下,,ui seŋ kio lɯ ĩʔ tsoi e,ui33 seŋ33 kio213-55 lɯ53-24 ĩʔ5-2 tsoi31 e35-31,ui seŋ kio lɯ ĩʔ t͡soi e,ui33 seŋ33 kio213-55 lɯ53-24 ĩʔ5-2 t͡soi31 e35-31
ST,Shantou,36,抽烟或者喝茶都不许。,食熏阿是食茶拢孬,,tsiaʔ huŋ a si tsiaʔ te loŋ mõ,tsiaʔ5-2 huŋ33 a33 si35-31 tsiaʔ5-2 te55 loŋ53-24 mõ53,t͡siaʔ huŋ a si t͡siaʔ te loŋ mõ,t͡siaʔ5-2 huŋ33 a33 si35-31 t͡siaʔ5-2 te55 loŋ53-24 mõ53
ST,Shantou,37,烟也好，茶也好，我都不喜欢。,熏也好，茶也好，我拢𠀾□,,huŋ a ho te a ho ua loŋ boi ŋiaŋ,huŋ33 a31 ho53 te55-31 a31 ho53 ua53 loŋ53-24 boi35-31 ŋiaŋ213,huŋ a ho te a ho ua loŋ boi ŋiaŋ,huŋ33 a31 ho53 te55-31 a31 ho53 ua53 loŋ53-24 boi35-31 ŋiaŋ213
ST,Shantou,38,不管你去不去，反正我是要去的。,打理汝去啊唔，我哩正倒爱去,,ta li lɯ kˈɯ a m ua li tsiã to ãi kˈɯ,ta53-24 li53-24 lɯ53-24 kˈɯ213 a33 m35 ua53 li33 tsiã213-55 to213-55 ãi213-55 kˈɯ213,ta li lɯ kʰɯ a m ua li t͡siã to ãi kʰɯ,ta53-24 li53-24 lɯ53-24 kʰɯ213 a33 m35 ua53 li33 t͡siã213-55 to213-55 ãi213-55 kʰɯ213
ST,Shantou,39,我非去不可。,我硬否爱去,,ua ŋẽ hõu ãi kˈɯ,ua53 ŋẽ35-31 hõu53-24 ãi213-55 kˈɯ213,ua ŋẽ hõu ãi kʰɯ,ua53 ŋẽ35-31 hõu53-24 ãi213-55 kʰɯ213
ST,Shantou,40,你是哪一年来的?,汝介地一年来个,,lɯ kai ti tsek nĩ lai kai,lɯ53 kai213-55 ti31 tsek5-2 nĩ55-31 lai55 kai55-31,lɯ kai ti t͡sek nĩ lai kai,lɯ53 kai213-55 ti31 t͡sek5-2 nĩ55-31 lai55 kai55-31
ST,Shantou,41,我是前年到的北京。,我是前年来北京个,,ua si tsõi nĩ lai pak kiã kai,ua53 si35-31 tsõi55 nĩ55-31 lai55-31 pak2-5 kiã33 kai55-31,ua si t͡sõi nĩ lai pak kiã kai,ua53 si35-31 t͡sõi55 nĩ55-31 lai55-31 pak2-5 kiã33 kai55-31
ST,Shantou,42,今天开会谁的主席?,今日开会地俢做主席,,kim zik kˈui hue ti tiaŋ tso tsu tsˈioʔ,kim33 zik5 kˈui33 hue35 ti31 tiaŋ55-31 tso213-55 tsu53-24 tsˈioʔ5,kim zik kʰui hue ti tiaŋ t͡so t͡su t͡sʰioʔ,kim33 zik5 kʰui33 hue35 ti31 tiaŋ55-31 t͡so213-55 t͡su53-24 t͡sʰioʔ5
ST,Shantou,43,你得请我的客。,汝着请我,,lɯ tioʔ tsˈiã ua,lɯ53 tioʔ5-2 tsˈiã53 ua53-213,lɯ tioʔ t͡sʰiã ua,lɯ53 tioʔ5-2 t͡sʰiã53 ua53-213
