dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
TJ,Tianjin,47,烟囱,烟筒 ,,ian tˈuŋ,ian21 tˈuŋ1,ian21tʰuŋ1,iantʰuŋ
TJ,Tianjin,48,桌子,桌子 ,,tsuo tsɿ,tsuo21 tsɿ1,t͡suo21t͡sɹ̩1,t͡suot͡sɹ̩
TJ,Tianjin,49,楼梯,楼梯儿 ,,lou tˈiər,lou45 tˈiər21,lou45tʰiər21,loutʰiər
TJ,Tianjin,50,头,脑袋 ,,nɑu tai,nɑu13 tai3,nɑu13tai3,nɑutai
TJ,Tianjin,51,额头,页灵盖儿 ,,ie liŋ kar,ie53 liŋ1 kar53,ie53liŋ1kar53,ieliŋkar
TJ,Tianjin,52,脸,脸 ,,lian,lian13,lian13,lian
TJ,Tianjin,53,鼻子,鼻子 ,,pi tsɿ,pi45 tsɿ3,pi45t͡sɹ̩3,pit͡sɹ̩
TJ,Tianjin,54,脖子,脖子 ,,po tsɿ,po45 tsɿ3,po45t͡sɹ̩3,pot͡sɹ̩
TJ,Tianjin,55,左手,左手 ,,tsuo sou,tsuo13-45 sou13,t͡suo13-45sou13,t͡suosou
TJ,Tianjin,56,右手,右手 ,,iou sou,iou53 sou13,iou53sou13,iousou
TJ,Tianjin,57,拳头,拳头 ,,tɕˈyɑn tˈou,tɕˈyɑn45 tˈou3,t͡ɕʰyɑn45tʰou3,t͡ɕʰyɑntʰou
TJ,Tianjin,58,手指头,手指头,,sou tsɿ tˈou,sou13 tsɿ21 tˈou1,sou13t͡sɹ̩21tʰou1,sout͡sɹ̩tʰou
TJ,Tianjin,59,指甲,指盖子 ,,tsɿ kai tsə,tsɿ21 kai53 tsə1,t͡sɹ̩21kai53t͡sə1,t͡sɹ̩kait͡sə
TJ,Tianjin,60,膝盖,波棱盖儿 ,,po liŋ kar,po21 liŋ1 kar53,po21liŋ1kar53,poliŋkar
TJ,Tianjin,61,腿,腿,,tˈuei,tˈuei13,tʰuei13,tʰuei
TJ,Tianjin,62,父亲,爸 ,,pɑ,pɑ53,pɑ53,pɑ
TJ,Tianjin,63,母亲,妈 ,,mɑ,mɑ21,mɑ21,mɑ
