dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XN,Xining,19,说了一遍，又说一遍。,说给了一绽哪，可说了一绽哪,,fɔ kɨ liɔ j tsˈa na kˈɔ fɔ liɔ j tsˈa,fɔ4421 kɨ213 liɔ j4421 tsˈa213 na kˈɔ213 fɔ44 liɔ j4421 tsˈa213,fɔ kɨ liɔ j t͡sʰa na kʰɔ fɔ liɔ j t͡sʰa,fɔ4421 kɨ213 liɔ j4421 t͡sʰa213 na kʰɔ213 fɔ44 liɔ j4421 t͡sʰa213
XN,Xining,20,请你再说一遍。,早你再说一绽,,tsɔ ȵi tsɛ fɔ j tsˈa,tsɔ53 ȵi53 tsɛ213 fɔ44 j4421 tsˈa213,t͡sɔ ɲi t͡sɛ fɔ j t͡sʰa,t͡sɔ53 ɲi53 t͡sɛ213 fɔ44 j4421 t͡sʰa213
XN,Xining,21,不早了，快去吧。,迟了，早赶紧去吧,,tsˈɿ liɔ tsɔ kã tɕiə̃ tɕˈj pa,tsˈɿ2421 liɔ53 tsɔ53 kã5321 tɕiə̃53 tɕˈj21321 pa53,t͡sʰɹ̩ liɔ t͡sɔ kã t͡ɕiə̃ t͡ɕʰj pa,t͡sʰɹ̩2421 liɔ53 t͡sɔ53 kã5321 t͡ɕiə̃53 t͡ɕʰj21321 pa53
XN,Xining,22,现在还早着呢，等一会儿再去吧。,早还早者，等一挂了再去煞,,tsɔ xɛ tsɔ tʂɛ tə̃ j kua liɔ tsɛ tɕˈj sa,tsɔ53 xɛ tsɔ53 tʂɛ tə̃53 j4421 kua213 liɔ tsɛ213 tɕˈj21321 sa53,t͡sɔ xɛ t͡sɔ tʂɛ tə̃ j kua liɔ t͡sɛ t͡ɕʰj sa,t͡sɔ53 xɛ t͡sɔ53 tʂɛ tə̃53 j4421 kua213 liɔ t͡sɛ213 t͡ɕʰj21321 sa53
XN,Xining,23,吃了饭再去好吗?,饭吃罢了再去嗬中唡,,fã tʂˈʅ pa liɔ tsɛ tɕˈj xɔ tʂuə̃ lia,fã213 tʂˈʅ44 pa21321 liɔ53 tsɛ213 tɕˈj213 xɔ53 tʂuə̃2421 lia53,fã tʂʰɻ̩ pa liɔ t͡sɛ t͡ɕʰj xɔ tʂuə̃ lia,fã213 tʂʰɻ̩44 pa21321 liɔ53 t͡sɛ213 t͡ɕʰj213 xɔ53 tʂuə̃2421 lia53
XN,Xining,24,慢慢儿吃啊，不要着急。,慢慢儿吃，虿急煞,,m̃ mã ɛ tʂˈʅ pɔ tɕj sa,m̃213 mã213 ɛ tʂˈʅ44 pɔ213 tɕj2421 sa53,m̃ mã ɛ tʂʰɻ̩ pɔ t͡ɕj sa,m̃213 mã213 ɛ tʂʰɻ̩44 pɔ213 t͡ɕj2421 sa53
XN,Xining,25,坐着吃比站着吃好些。,坐着吃比站着吃好些,,tsu xa liɔ tʂˈʅ xɔ pj tsã tʂɔ tʂˈʅ xɔ ɛ ɕi,tsu21321 xa21353 liɔ tʂˈʅ44 xɔ44 pj53 tsã213 tʂɔ53 tʂˈʅ44 xɔ53 ɛ ɕi,t͡su xa liɔ tʂʰɻ̩ xɔ pj t͡sã tʂɔ tʂʰɻ̩ xɔ ɛ ɕi,t͡su21321 xa21353 liɔ tʂʰɻ̩44 xɔ44 pj53 t͡sã213 tʂɔ53 tʂʰɻ̩44 xɔ53 ɛ ɕi
XN,Xining,26,他吃了饭了，你吃了饭没有呢?,家饭吃罢了，你吃了没,,tɕia fã tʂˈʅ pa liɔ ȵi tʂˈʅ liɔ mɔ,tɕia24 fã213 tʂˈʅ44 pa21321 liɔ53 ȵi53 tʂˈʅ44 liɔ mɔ24,t͡ɕia fã tʂʰɻ̩ pa liɔ ɲi tʂʰɻ̩ liɔ mɔ,t͡ɕia24 fã213 tʂʰɻ̩44 pa21321 liɔ53 ɲi53 tʂʰɻ̩44 liɔ mɔ24
XN,Xining,27,他去过上海，我没有去过。,家上海去过，我还没去过,,tɕia ʂɔ̃ xɛ tɕˈj ku nɔ xɛ mɔ tɕˈj ku,tɕia24 ʂɔ̃213 xɛ53 tɕˈj21321 ku213523 nɔ53 xɛ24 mɔ24 tɕˈj21321 ku21353,t͡ɕia ʂɔ̃ xɛ t͡ɕʰj ku nɔ xɛ mɔ t͡ɕʰj ku,t͡ɕia24 ʂɔ̃213 xɛ53 t͡ɕʰj21321 ku213523 nɔ53 xɛ24 mɔ24 t͡ɕʰj21321 ku21353
XN,Xining,28,来闻闻这朵花香不香。,你过来闻儿个，致一朵花儿香着吗没香者,,ȵi ku lɛ uə̃ ɛ kɔ tʂʅ j tu xua ɛ ɕiɔ tʂɔ mã mɔ ɕiɔ tʂɔ,ȵi53 ku21321 lɛ2453 uə̃24 ɛ kɔ tʂʅ213 j44 tu53 xua44 ɛ ɕiɔ44 tʂɔ mã mɔ24 ɕiɔ44 tʂɔ,ɲi ku lɛ uə̃ ɛ kɔ tʂɻ̩ j tu xua ɛ ɕiɔ tʂɔ mã mɔ ɕiɔ tʂɔ,ɲi53 ku21321 lɛ2453 uə̃24 ɛ kɔ tʂɻ̩213 j44 tu53 xua44 ɛ ɕiɔ44 tʂɔ mã mɔ24 ɕiɔ44 tʂɔ
XN,Xining,29,给我一本书。,给我给一本儿书,,kɨ nɔ kɨ j pə̃ ɛ fv̩,kɨ21321 nɔ53 kɨ213 j44 pə̃53 ɛ fv̩44,kɨ nɔ kɨ j pə̃ ɛ fv̩,kɨ21321 nɔ53 kɨ213 j44 pə̃53 ɛ fv̩44
XN,Xining,30,我真的没有那本书呀。,我实话没有奈一本书啊可,,nɔ ʂʅ xua mɔ iɯ nɛ j pə̃ ɛ fv̩ ɔ̃ kˈɔ,nɔ53 ʂʅ2421 xua213 mɔ2421 iɯ53 nɛ213 j44 pə̃53 ɛ fv̩44 ɔ̃ kˈɔ,nɔ ʂɻ̩ xua mɔ iɯ nɛ j pə̃ ɛ fv̩ ɔ̃ kʰɔ,nɔ53 ʂɻ̩2421 xua213 mɔ2421 iɯ53 nɛ213 j44 pə̃53 ɛ fv̩44 ɔ̃ kʰɔ
XN,Xining,31,你告诉他。,你给家说给一挂,,ȵi kɨ tɕia fɔ kɨ j kua,ȵi53 kɨ21321 tɕia24 fɔ44 kɨ j4421 kua213,ɲi kɨ t͡ɕia fɔ kɨ j kua,ɲi53 kɨ21321 t͡ɕia24 fɔ44 kɨ j4421 kua213
XN,Xining,32,好好地走，不要跑。,好好儿走，䨥跑,,xɔ xɔ ɛ tsɯ pɔ pˈɔ,xɔ53 xɔ53 ɛ tsɯ53 pɔ1321 pˈɔ53,xɔ xɔ ɛ t͡sɯ pɔ pʰɔ,xɔ53 xɔ53 ɛ t͡sɯ53 pɔ1321 pʰɔ53
XN,Xining,33,小心跌下去爬不上来。,小心着跌啊下去嗬爬啊爬不上来,,ɕiɔ ɕiə̃ tʂɔ ti ɔ̃ xa tɕˈj pˈa pv̩ ʂɔ̃ lɛ,ɕiɔ53 ɕiə̃4421 tʂɔ ti44 ɔ̃ xa213 tɕˈj pˈa24 pv̩ ʂɔ̃213 lɛ,ɕiɔ ɕiə̃ tʂɔ ti ɔ̃ xa t͡ɕʰj pʰa pv̩ ʂɔ̃ lɛ,ɕiɔ53 ɕiə̃4421 tʂɔ ti44 ɔ̃ xa213 t͡ɕʰj pʰa24 pv̩ ʂɔ̃213 lɛ
XN,Xining,34,医生叫你多睡睡。,大夫说者，叫你多睡一会儿说,,tɛ fv̩ fɔ tʂɛ tɕiɔ ȵi tu fɨ j xuɨ ɛ fɔ,tɛ213 fv̩44 fɔ44 tʂɛ tɕiɔ213 ȵi53 tu44 fɨ213 j4421 xuɨ213 ɛ fɔ,tɛ fv̩ fɔ tʂɛ t͡ɕiɔ ɲi tu fɨ j xuɨ ɛ fɔ,tɛ213 fv̩44 fɔ44 tʂɛ t͡ɕiɔ213 ɲi53 tu44 fɨ213 j4421 xuɨ213 ɛ fɔ
XN,Xining,35,抽烟或者喝茶都不许。,烟也不叫吃给，茶也不叫喝给,,iã i pv̩ tɕiɔ tʂˈʅ kɨ tsˈa i pv̩ tɕiɔ xu kɨ,iã44 i53 pv̩21321 tɕiɔ213 tʂˈʅ44 kɨ tsˈa24 i53 pv̩21321 tɕiɔ213 xu44 kɨ,iã i pv̩ t͡ɕiɔ tʂʰɻ̩ kɨ t͡sʰa i pv̩ t͡ɕiɔ xu kɨ,iã44 i53 pv̩21321 t͡ɕiɔ213 tʂʰɻ̩44 kɨ t͡sʰa24 i53 pv̩21321 t͡ɕiɔ213 xu44 kɨ
XN,Xining,36,烟也好，茶也好，我都不喜欢。,烟也吧，茶也吧，我一挂没好道着,,iã i pa tsˈa i pa nɔ j kua mɔ xɔ tɔ tʂɔ,iã44 i53 pa tsˈa24 i53 pa nɔ53 j4421 kua213 mɔ24 xɔ53 tɔ tʂɔ53,iã i pa t͡sʰa i pa nɔ j kua mɔ xɔ tɔ tʂɔ,iã44 i53 pa t͡sʰa24 i53 pa nɔ53 j4421 kua213 mɔ24 xɔ53 tɔ tʂɔ53
XN,Xining,37,不管你去不去，反正我是要去的。,你去哩吗不去嗬，我反正去唡,,ȵi tɕˈj l̩ mã pv̩ tɕˈj xɔ nɔ fã tʂə̃ tɕˈj lia,ȵi53 tɕˈj21321 l̩53 mã pv̩21321 tɕˈj213 xɔ44 nɔ53 fã5321 tʂə̃213 tɕˈj21321 lia53,ɲi t͡ɕʰj l̩ mã pv̩ t͡ɕʰj xɔ nɔ fã tʂə̃ t͡ɕʰj lia,ɲi53 t͡ɕʰj21321 l̩53 mã pv̩21321 t͡ɕʰj213 xɔ44 nɔ53 fã5321 tʂə̃213 t͡ɕʰj21321 lia53
XN,Xining,38,我非去不可。,说成个啥嗬啊我去唡,,fɔ tʂˈə̃ kɔ sa xɔ a nɔ tɕˈj lia,fɔ44 tʂˈə̃24 kɔ sa21321 xɔ53 a nɔ53 tɕˈj21321 lia53,fɔ tʂʰə̃ kɔ sa xɔ a nɔ t͡ɕʰj lia,fɔ44 tʂʰə̃24 kɔ sa21321 xɔ53 a nɔ53 t͡ɕʰj21321 lia53
XN,Xining,39,你是哪一年来的?,你是阿一年来的,,ȵi sɿ a j ȵiã lɛ tsɿ,ȵi53 sɿ213 a4424 j44 ȵiã24 lɛ2421 tsɿ53,ɲi sɹ̩ a j ɲiã lɛ t͡sɹ̩,ɲi53 sɹ̩213 a4424 j44 ɲiã24 lɛ2421 t͡sɹ̩53
XN,Xining,40,我是前年到的北京。,我是前年到下北京的,,nɔ sɿ tɕˈiã ȵiã tɔ xa pɨ tɕiə̃ tsɿ,nɔ53 sɿ213 tɕˈiã2421 ȵiã2453 tɔ213 xa pɨ44 tɕiə̃44 tsɿ,nɔ sɹ̩ t͡ɕʰiã ɲiã tɔ xa pɨ t͡ɕiə̃ t͡sɹ̩,nɔ53 sɹ̩213 t͡ɕʰiã2421 ɲiã2453 tɔ213 xa pɨ44 t͡ɕiə̃44 t͡sɹ̩
XN,Xining,41,今天开会谁的主席?,今儿开会嗬主席谁当者,,tɕiə̃ ɛ kˈɛ xuɨ xɔ tʂv̩ ɕj fɨ tɔ̃ tʂɛ,tɕiə̃44 ɛ kˈɛ44 xuɨ213 xɔ44 tʂv̩53 ɕj24 fɨ24 tɔ̃44 tʂɛ,t͡ɕiə̃ ɛ kʰɛ xuɨ xɔ tʂv̩ ɕj fɨ tɔ̃ tʂɛ,t͡ɕiə̃44 ɛ kʰɛ44 xuɨ213 xɔ44 tʂv̩53 ɕj24 fɨ24 tɔ̃44 tʂɛ
XN,Xining,42,你得请我的客。,你得把我邀给一挂,,ȵi ti pa nɔ tɕˈiɔ kɨ j kua,ȵi53 ti44 pa21321 nɔ53 tɕˈiɔ24 kɨ j4421 kua213,ɲi ti pa nɔ t͡ɕʰiɔ kɨ j kua,ɲi53 ti44 pa21321 nɔ53 t͡ɕʰiɔ24 kɨ j4421 kua213
XN,Xining,43,一边走，一边讲。,旋走旋说,,ɕyã tsɯ ɕyã fɔ,ɕyã213 tsɯ53 ɕyã213 fɔ44,ɕyã t͡sɯ ɕyã fɔ,ɕyã213 t͡sɯ53 ɕyã213 fɔ44
XN,Xining,44,越走越远，越说越多。,越走越远，越说越多,,yu tsɯ yu yã yu fɔ yu tu,yu4421 tsɯ53 yu4421 yã53 yu4424 fɔ44 yu4424 tu44,yu t͡sɯ yu yã yu fɔ yu tu,yu4421 t͡sɯ53 yu4421 yã53 yu4424 fɔ44 yu4424 tu44
XN,Xining,45,把那个东西拿给我。,把奈个东西给我接给个,,pa nɛ kɔ tuə̃ ɕj kɨ nɔ tɕi kɨ kɔ,pa213 nɛ21321 kɔ213 tuə̃44 ɕj kɨ21321 nɔ53 tɕi44 kɨ kɔ,pa nɛ kɔ tuə̃ ɕj kɨ nɔ t͡ɕi kɨ kɔ,pa213 nɛ21321 kɔ213 tuə̃44 ɕj kɨ21321 nɔ53 t͡ɕi44 kɨ kɔ
XN,Xining,46,有些地方把太阳叫日头。,有些地方把太阳叫热头儿者,,iɯ ɕi tsɿ fɔ̃ pa tˈɛ iɔ̃ tɕiɔ ʐɛ tˈɯ ɛ tʂɛ,iɯ53 ɕi tsɿ21321 fɔ̃4453 pa213 tˈɛ21321 iɔ̃2453 tɕiɔ213 ʐɛ4421 tˈɯ24 ɛ tʂɛ,iɯ ɕi t͡sɹ̩ fɔ̃ pa tʰɛ iɔ̃ t͡ɕiɔ ʐɛ tʰɯ ɛ tʂɛ,iɯ53 ɕi t͡sɹ̩21321 fɔ̃4453 pa213 tʰɛ21321 iɔ̃2453 t͡ɕiɔ213 ʐɛ4421 tʰɯ24 ɛ tʂɛ
XN,Xining,47,您贵姓?我姓王。,你姓啥?我姓王,,ȵi ɕiə̃ sa nɔ ɕiə̃ uɔ̃,ȵi53 ɕiə̃213 sa213 nɔ53 ɕiə̃213 uɔ̃,ɲi ɕiə̃ sa nɔ ɕiə̃ uɔ̃,ɲi53 ɕiə̃213 sa213 nɔ53 ɕiə̃213 uɔ̃
XN,Xining,48,你姓王我也姓王，咱们两个人都姓王。,你姓王，我也姓王，我俩一挂姓王,,ȵi ɕiə̃ uɔ̃ nɔ i ɕiə̃ uɔ̃ nɔ lia j kua ɕiə̃ uɔ̃,ȵi53 ɕiə̃213 uɔ̃24 nɔ53 i53 ɕiə̃213 uɔ̃24 nɔ53 lia53 j4421 kua213 ɕiə̃213 uɔ̃24,ɲi ɕiə̃ uɔ̃ nɔ i ɕiə̃ uɔ̃ nɔ lia j kua ɕiə̃ uɔ̃,ɲi53 ɕiə̃213 uɔ̃24 nɔ53 i53 ɕiə̃213 uɔ̃24 nɔ53 lia53 j4421 kua213 ɕiə̃213 uɔ̃24
XN,Xining,49,你先去吧，我们等一会儿再去。,你先去煞，我们等一挂了再去,,ȵi ɕiã tɕˈj sa nɔ mə̃ tə̃ j kua liɔ tsɛ tɕˈj,ȵi53 ɕiã44 tɕˈj21321 sa53 nɔ53 mə̃ tə̃53 j4421 kua21321 liɔ tsɛ213 tɕˈj213,ɲi ɕiã t͡ɕʰj sa nɔ mə̃ tə̃ j kua liɔ t͡sɛ t͡ɕʰj,ɲi53 ɕiã44 t͡ɕʰj21321 sa53 nɔ53 mə̃ tə̃53 j4421 kua21321 liɔ t͡sɛ213 t͡ɕʰj213
XN,Xining,50,你抽烟不抽?/你抽不抽烟?,你烟吃哩邦,,ȵi iã tʂˈʅ l̩ pɔ̃,ȵi53 iã44 tʂˈʅ44 l̩ pɔ̃,ɲi iã tʂʰɻ̩ l̩ pɔ̃,ɲi53 iã44 tʂʰɻ̩44 l̩ pɔ̃
XN,Xining,51,你认得那个人不认得?,奈个人你认得哩邦,,nɛ kɔ ʐə̃ ȵi ʐə ti l̩ pɔ̃,nɛ213 kɔ ʐə̃24 ȵi53 ʐə21321 ti44 l̩ pɔ̃,nɛ kɔ ʐə̃ ɲi ʐə ti l̩ pɔ̃,nɛ213 kɔ ʐə̃24 ɲi53 ʐə21321 ti44 l̩ pɔ̃
