dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
TY,Taiyuan,42,你得请我的客。,你得请我的客,,ni tiəʔ tɕˈiəŋ ɣɤ təʔ kˈaʔ,ni53 tiəʔ2 tɕˈiəŋ53 ɣɤ53 təʔ kˈaʔ2,ni tiəʔ t͡ɕʰiəŋ ɣɤ təʔ kʰaʔ,ni53 tiəʔ2 t͡ɕʰiəŋ53 ɣɤ53 təʔ kʰaʔ2
TY,Taiyuan,43,一边走，一边讲。,一边走，一边说,,iəʔ pie tsəu iəʔ pie suaʔ,iəʔ254 pie11 tsəu53 iəʔ254 pie11 suaʔ2,iəʔ pie t͡səu iəʔ pie suaʔ,iəʔ254 pie11 t͡səu53 iəʔ254 pie11 suaʔ2
TY,Taiyuan,44,越走越远，越说越多。,越走越远，越说越多,,yəʔ tsəu yəʔ ye yəʔ suaʔ yəʔ tɤ,yəʔ2 tsəu53 yəʔ2 ye53 yəʔ2 suaʔ2 yəʔ2 tɤ11,yəʔ t͡səu yəʔ ye yəʔ suaʔ yəʔ tɤ,yəʔ2 t͡səu53 yəʔ2 ye53 yəʔ2 suaʔ2 yəʔ2 tɤ11
TY,Taiyuan,45,把那个东西拿给我。,把𠰻东西荷给我,,pa vai tuəŋ ɕi xɤ kei ɣɤ,pa53 vai53 tuəŋ11 ɕi45 xɤ53 kei53 ɣɤ53,pa vai tuəŋ ɕi xɤ kei ɣɤ,pa53 vai53 tuəŋ11 ɕi45 xɤ53 kei53 ɣɤ53
TY,Taiyuan,46,有些地方把太阳叫日头。,有些儿地方把阳婆叫日头,,iəu ɕiar ti fɒ̃ pa iɒ̃ pˈɤ tɕiau zəʔ tˈəu,iəu53 ɕiar11 ti45 fɒ̃53 pa53 iɒ̃11 pˈɤ11 tɕiau45 zəʔ2 tˈəu11,iəu ɕiar ti fɒ̃ pa iɒ̃ pʰɤ t͡ɕiau zəʔ tʰəu,iəu53 ɕiar11 ti45 fɒ̃53 pa53 iɒ̃11 pʰɤ11 t͡ɕiau45 zəʔ2 tʰəu11
TY,Taiyuan,47,您贵姓?我姓王。,你贵姓?我姓王,,ni kuei ɕiəŋ ɣɤ ɕiəŋ vɒ̃,ni53 kuei45 ɕiəŋ45 ɣɤ53 ɕiəŋ45 vɒ̃11,ni kuei ɕiəŋ ɣɤ ɕiəŋ vɒ̃,ni53 kuei45 ɕiəŋ45 ɣɤ53 ɕiəŋ45 vɒ̃11
TY,Taiyuan,48,你姓王我也姓王，咱们两个人都姓王。,你姓王我也姓王，咱俩个都姓王,,ni ɕiəŋ vɒ̃ ɣɤ ie ɕiəŋ vɒ̃ tsa lia kɤ təu ɕiəŋ vɒ̃,ni53 ɕiəŋ45 vɒ̃11 ɣɤ53 ie53 ɕiəŋ45 vɒ̃ tsa5311 lia53 kɤ45 təu11 ɕiəŋ45 vɒ̃11,ni ɕiəŋ vɒ̃ ɣɤ ie ɕiəŋ vɒ̃ t͡sa lia kɤ təu ɕiəŋ vɒ̃,ni53 ɕiəŋ45 vɒ̃11 ɣɤ53 ie53 ɕiəŋ45 vɒ̃ t͡sa5311 lia53 kɤ45 təu11 ɕiəŋ45 vɒ̃11
TY,Taiyuan,49,你先去吧，我们等一会儿再去。,你先去哇，俺们等一阵阵再去,,ni ɕie tɕˈy va ɣã məŋ təŋ iəʔ tsəŋ tsəŋ tsai tɕˈy,ni53 ɕie11 tɕˈy45 va53 ɣã53 məŋ təŋ53 iəʔ2 tsəŋ45 tsəŋ4553 tsai45 tɕˈy45,ni ɕie t͡ɕʰy va ɣã məŋ təŋ iəʔ t͡səŋ t͡səŋ t͡sai t͡ɕʰy,ni53 ɕie11 t͡ɕʰy45 va53 ɣã53 məŋ təŋ53 iəʔ2 t͡səŋ45 t͡səŋ4553 t͡sai45 t͡ɕʰy45
TY,Taiyuan,50,你抽烟不抽?/你抽不抽烟?,你吃烟嘞不,,ni tsˈəʔ ie lɤ pəʔ,ni53 tsˈəʔ254 ie11 lɤ pəʔ2,ni t͡sʰəʔ ie lɤ pəʔ,ni53 t͡sʰəʔ254 ie11 lɤ pəʔ2
TY,Taiyuan,51,你认得那个人不认得?,你认得𠰻人嘞不,,ni zəŋ tiəʔ vai zəŋ lɤ pəʔ,ni53 zəŋ45 tiəʔ vai53 zəŋ11 lɤ pəʔ2,ni zəŋ tiəʔ vai zəŋ lɤ pəʔ,ni53 zəŋ45 tiəʔ vai53 zəŋ11 lɤ pəʔ2
