dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WM,Wulumuqi,24,慢慢儿吃啊，不要着急。,慢些吃，嫑着急,,man ɕiɤ tʂˈʅ pɤ tʂuɤ tɕi,man213-13 ɕiɤ tʂˈʅ213 pɤ213 tʂuɤ51-53 tɕi51,man213-13 ɕiɤ tʂʰɻ̩213 pɤ213 tʂuɤ51-53 t͡ɕi51,man ɕiɤ tʂʰɻ̩ pɤ tʂuɤ t͡ɕi
WM,Wulumuqi,25,坐着吃比站着吃好些。,坐底吃赶站底吃好,,tsuɤ ti tʂˈʅ kan tsan ti tʂˈʅ xɔ,tsuɤ213-13 ti tʂˈʅ213 kan51 tsan213-13 ti tʂˈʅ213 xɔ51,t͡suɤ213-13 ti tʂʰɻ̩213 kan51 t͡san213-13 ti tʂʰɻ̩213 xɔ51,t͡suɤ ti tʂʰɻ̩ kan t͡san ti tʂʰɻ̩ xɔ
WM,Wulumuqi,26,他吃了饭了，你吃了饭没有呢?,他吃咧饭咧，你饭吃咧莫有,,tˈa tʂˈʅ liɤ fan liɤ ȵi fan tʂˈʅ liɤ mɤ iɤu,tˈa44 tʂˈʅ213-13 liɤ fan213-13 liɤ ȵi51 fan213 tʂˈʅ213-13 liɤ mɤ213 iɤu51,tʰa44 tʂʰɻ̩213-13 liɤ fan213-13 liɤ ɲi51 fan213 tʂʰɻ̩213-13 liɤ mɤ213 iɤu51,tʰa tʂʰɻ̩ liɤ fan liɤ ɲi fan tʂʰɻ̩ liɤ mɤ iɤu
WM,Wulumuqi,27,他去过上海，我没有去过。,他去过上海，我莫去过,,tˈa tɕˈi kuɤ ʂɑŋ xai vɤ mɤ tɕˈi kuɤ,tˈa44 tɕˈi213-13 kuɤ ʂɑŋ213-13 xai51 vɤ51 mɤ213 tɕˈi213-13 kuɤ,tʰa44 t͡ɕʰi213-13 kuɤ ʂɑŋ213-13 xai51 vɤ51 mɤ213 t͡ɕʰi213-13 kuɤ,tʰa t͡ɕʰi kuɤ ʂɑŋ xai vɤ mɤ t͡ɕʰi kuɤ
WM,Wulumuqi,28,来闻闻这朵花香不香。,过来闻一下，这个花儿香不香,,kuɤ lai vɤŋ i xa tsei kɤ xuer ɕiɑŋ pu ɕiɑŋ,kuɤ213-13 lai51 vɤŋ51-44 i xa tsei44 kɤ xuer44 ɕiɑŋ44 pu ɕiɑŋ44,kuɤ213-13 lai51 vɤŋ51-44 i xa t͡sei44 kɤ xuer44 ɕiɑŋ44 pu ɕiɑŋ44,kuɤ lai vɤŋ i xa t͡sei kɤ xuer ɕiɑŋ pu ɕiɑŋ
WM,Wulumuqi,29,给我一本书。,□一本书,,kuɤ i ʂʅ mɤ fu,kuɤ51 i213-13 ʂʅ51 mɤ fu44,kuɤ51 i213-13 ʂɻ̩51 mɤ fu44,kuɤ i ʂɻ̩ mɤ fu
WM,Wulumuqi,30,我真的没有那本书呀。,我着实莫书,,vɤ tʂuɤ ʂʅ mɤ fu,vɤ51 tʂuɤ213-13 ʂʅ51 mɤ213 fu44,vɤ51 tʂuɤ213-13 ʂɻ̩51 mɤ213 fu44,vɤ tʂuɤ ʂɻ̩ mɤ fu
WM,Wulumuqi,31,你告诉他。,你跟他说,,ȵi kɤŋ tˈa fɤ,ȵi51 kɤŋ44 tˈa44 fɤ213,ɲi51 kɤŋ44 tʰa44 fɤ213,ɲi kɤŋ tʰa fɤ
WM,Wulumuqi,32,好好地走，不要跑。,好好儿走，虿跑,,xɔ xɔr tsɤu pɤ pˈɔ,xɔ51 xɔr51-213 tsɤu51 pɤ213 pˈɔ51,xɔ51 xɔr51-213 t͡sɤu51 pɤ213 pʰɔ51,xɔ xɔr t͡sɤu pɤ pʰɔ
WM,Wulumuqi,33,小心跌下去爬不上来。,小心，虿跌下去爬不上来咧,,ɕiɔ ɕiŋ pɤ tiɤ xa tɕˈi pˈa pu ʂɑŋ lai liɤ,ɕiɔ51 ɕiŋ44 pɤ213 tiɤ213-13 xa tɕˈi pˈa51-44 pu ʂɑŋ213 lai51-44 liɤ,ɕiɔ51 ɕiŋ44 pɤ213 tiɤ213-13 xa t͡ɕʰi pʰa51-44 pu ʂɑŋ213 lai51-44 liɤ,ɕiɔ ɕiŋ pɤ tiɤ xa t͡ɕʰi pʰa pu ʂɑŋ lai liɤ
