dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
GY,Guiyang,150,和,和 ,,xo,xo21,xo,xo21
GY,Guiyang,151,只,只 ,,tsɿ,tsɿ42,t͡sɹ̩,t͡sɹ̩42
GY,Guiyang,152,从,齐,,tɕˈi,tɕˈi21,t͡ɕʰi,t͡ɕʰi21
GY,Guiyang,153,替,替 ,,tˈi,tˈi213,tʰi,tʰi213
GY,Guiyang,154,拿,拿 ,,la,la21,la,la21
GY,Guiyang,155,故意,罢意 ,,pa i,pa213 i213,pai,pa213i213
GY,Guiyang,156,一,一,,i,i21,i,i21
GY,Guiyang,157,二,二,,ə˞,ə˞213,ə˞,ə˞213
GY,Guiyang,158,三,三,,san,san55,san,san55
GY,Guiyang,159,四,四,,sɿ,sɿ213,sɹ̩,sɹ̩213
GY,Guiyang,160,五,五,,u,u42,u,u42
GY,Guiyang,161,六,六,,lu,lu21,lu,lu21
GY,Guiyang,162,七,七,,tɕˈi,tɕˈi21,t͡ɕʰi,t͡ɕʰi21
GY,Guiyang,163,八,八,,pa,pa21,pa,pa21
GY,Guiyang,164,九,九,,tɕiəu,tɕiəu42,t͡ɕiəu,t͡ɕiəu42
GY,Guiyang,165,十,十,,sɿ,sɿ21,sɹ̩,sɹ̩21
GY,Guiyang,166,十一,十一,,sɿ i,sɿ21 i21,sɹ̩i,sɹ̩21i21
