dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WH,Wuhan,20,请你再说一遍。,请你再说一遍,,tɕˈin ni tsai suo i piɛn,tɕˈin42 ni42 tsai35 suo21321 i21321 piɛn35,t͡ɕʰin42 ni42 t͡sai35 suo21321 i21321 piɛn35,t͡ɕʰin ni t͡sai suo i piɛn
WH,Wuhan,21,不早了，快去吧。,不早了，快点去吧,,pu tsau niau kˈuai tˈiər kˈɯ pa,pu21321 tsau42 niau kˈuai35 tˈiər42 kˈɯ35 pa,pu21321 t͡sau42 niau kʰuai35 tʰiər42 kʰɯ35 pa,pu t͡sau niau kʰuai tʰiər kʰɯ pa
WH,Wuhan,22,现在还早着呢，等一会儿再去吧。,这喒还早咧，等一哈儿再去,,tsən tsan xan tsau nie tən i xar tsai kˈɯ,tsən35 tsan xan21321 tsau42 nie tən42 i21321 xar tsai35 kˈɯ35,t͡sən35 t͡san xan21321 t͡sau42 nie tən42 i21321 xar t͡sai35 kʰɯ35,t͡sən t͡san xan t͡sau nie tən i xar t͡sai kʰɯ
WH,Wuhan,23,吃了饭再去好吗?,吃了饭再去好不好,,tɕˈi niau fan tsai kˈɯ xau pu xau,tɕˈi21321 niau fan35 tsai35 kˈɯ35 xau42 pu xau42,t͡ɕʰi21321 niau fan35 t͡sai35 kʰɯ35 xau42 pu xau42,t͡ɕʰi niau fan t͡sai kʰɯ xau pu xau
WH,Wuhan,24,慢慢儿吃啊，不要着急。,慢慢地吃，莫急,,man man ti tɕˈi mo tɕi,man35 man35 ti tɕˈi213 mo21321 tɕi213,man35 man35 ti t͡ɕʰi213 mo21321 t͡ɕi213,man man ti t͡ɕʰi mo t͡ɕi
WH,Wuhan,25,坐着吃比站着吃好些。,坐倒吃比站倒吃好些,,tsuo tau tɕˈi pi tsan tau tɕˈi xau ɕie,tsuo35 tau tɕˈi21321 pi42 tsan42 tau tɕˈi21321 xau42 ɕie,t͡suo35 tau t͡ɕʰi21321 pi42 t͡san42 tau t͡ɕʰi21321 xau42 ɕie,t͡suo tau t͡ɕʰi pi t͡san tau t͡ɕʰi xau ɕie
WH,Wuhan,26,他吃了饭了，你吃了饭没有呢?,他吃了饭了，你吃了冇,,tˈa tɕˈi niau fan niau ni tɕˈi niau mau,tˈa55 tɕˈi21321 niau fan35 niau ni42 tɕˈi21321 niau mau35,tʰa55 t͡ɕʰi21321 niau fan35 niau ni42 t͡ɕʰi21321 niau mau35,tʰa t͡ɕʰi niau fan niau ni t͡ɕʰi niau mau
WH,Wuhan,27,他去过上海，我没有去过。,他去过上海，我冇去过,,tˈa kˈɯ kuo saŋ xai ŋuo mau kˈɯ kuo,tˈa55 kˈɯ35 kuo saŋ35 xai42 ŋuo42 mau35 kˈɯ35 kuo,tʰa55 kʰɯ35 kuo saŋ35 xai42 ŋuo42 mau35 kʰɯ35 kuo,tʰa kʰɯ kuo saŋ xai ŋuo mau kʰɯ kuo
WH,Wuhan,28,来闻闻这朵花香不香。,来闻下咧朵花香不香,,nai uən xa nɤ tuo xua ɕiaŋ pu ɕiaŋ,nai21321 uən21321 xa nɤ35 tuo42 xua55 ɕiaŋ55 pu ɕiaŋ55,nai21321 uən21321 xa nɤ35 tuo42 xua55 ɕiaŋ55 pu ɕiaŋ55,nai uən xa nɤ tuo xua ɕiaŋ pu ɕiaŋ
WH,Wuhan,29,给我一本书。,把本书我,,pa pən ɕy ŋuo,pa42 pən42 ɕy55 ŋuo42,pa42 pən42 ɕy55 ŋuo42,pa pən ɕy ŋuo
