dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
HB,Harbin,146,一百二十一,一百二十一,,i pai ə˞ ʂʅ i,i4453 pai21321 ə˞53 ʂʅ i44,i4453 pai21321 ə˞53 ʂɻ̩ i44,i pai ə˞ ʂɻ̩ i
HB,Harbin,147,两里,二里,,ə˞ li,ə˞53 li213,ə˞53 li213,ə˞ li
HB,Harbin,148,二两,二两,,ə˞ liaŋ,ə˞53 liaŋ213,ə˞53 liaŋ213,ə˞ liaŋ
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
