dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WZ,Wenzhou,14,拿得动吗?,掇动啊不,,tø doŋ a fu,tø213 doŋ35 a45 fu35-21,tø213 doŋ35 a45 fu35-21,tø doŋ a fu
WZ,Wenzhou,15,我拿得动，他拿不动。,我掇动，渠掇不动,,ŋ̩ tø doŋ gi tø fu doŋ,ŋ̩35 tø213-21 doŋ35 gi31 tø213 fu35-12 doŋ35,ŋ̩35 tø213-21 doŋ35 gi31 tø213 fu35-12 doŋ35,ŋ̩ tø doŋ gi tø fu doŋ
WZ,Wenzhou,16,真不轻，重得连我也拿不动。,重甚嗳，连我也掇不动,,dʑyɔ zaŋ e li ŋ̩ ɦa tø fu doŋ,dʑyɔ35 zaŋ35 e45 li31-21 ŋ̩35 ɦa213-45 tø213 fu35-12 doŋ35,dʑyɔ35 zaŋ35 e45 li31-21 ŋ̩35 ɦa213-45 tø213 fu35-12 doŋ35,dʑyɔ zaŋ e li ŋ̩ ɦa tø fu doŋ
WZ,Wenzhou,17,你说得很好，你还会说点什么呢?,你讲好险哪，你还会讲俫样𠵉,,ȵi kuɔ hɜ ɕi na ȵi va vai kuɔ le ȵi ɦɔ,ȵi35 kuɔ35-21 hɜ35-21 ɕi35 na45 ȵi35 va31 vai22-21 kuɔ35 le31-45 ȵi42-31 ɦɔ21,ɲi35 kuɔ35-21 hɜ35-21 ɕi35 na45 ɲi35 va31 vai22-21 kuɔ35 le31-45 ɲi42-31 ɦɔ21,ɲi kuɔ hɜ ɕi na ɲi va vai kuɔ le ɲi ɦɔ
WZ,Wenzhou,18,我嘴笨，我说不过他。,我不会讲，讲渠不过,,ŋ̩ fu vai kuɔ ŋ̩ kuɔ gi fu ku,ŋ̩35 fu35 vai22 kuɔ35 ŋ̩35 kuɔ35 gi31-45 fu35-21 ku42,ŋ̩35 fu35 vai22 kuɔ35 ŋ̩35 kuɔ35 gi31-45 fu35-21 ku42,ŋ̩ fu vai kuɔ ŋ̩ kuɔ gi fu ku
WZ,Wenzhou,19,说了一遍，又说一遍。,讲一遍又一遍,,kuɔ ji pi ji ji pi,kuɔ35 ji213-45 pi42 ji213 ji213-12 pi42,kuɔ35 ji213-45 pi42 ji213 ji213-12 pi42,kuɔ ji pi ji ji pi
WZ,Wenzhou,20,请你再说一遍。,请你再讲遍添,,tsˈeŋ ȵi tse kuɔ pi tˈi,tsˈeŋ35 ȵi35-45 tse42 kuɔ35-21 pi42-21 tˈi33,t͡sʰeŋ35 ɲi35-45 t͡se42 kuɔ35-21 pi42-21 tʰi33,t͡sʰeŋ ɲi t͡se kuɔ pi tʰi
WZ,Wenzhou,21,不早了，快去吧。,迟爻罢，快崃走,,dzɿ ɦuɔ ba kˈa le tsau,dzɿ31 ɦuɔ31-21 ba35-21 kˈa42 le31-21 tsau35,dzɹ̩31 ɦuɔ31-21 ba35-21 kʰa42 le31-21 t͡sau35,dzɹ̩ ɦuɔ ba kʰa le t͡sau
WZ,Wenzhou,22,现在还早着呢，等一会儿再去吧。,能界还早，等下儿先再走哪,,naŋ ka va tsɜ taŋ o ŋ̩ ɕi tse tsau na,naŋ213-22 ka42-12 va31-21 tsɜ35 taŋ35 o42-45 ŋ̩31-45 ɕi33 tse42 tsau35-21 na21,naŋ213-22 ka42-12 va31-21 t͡sɜ35 taŋ35 o42-45 ŋ̩31-45 ɕi33 t͡se42 t͡sau35-21 na21,naŋ ka va t͡sɜ taŋ o ŋ̩ ɕi t͡se t͡sau na
WZ,Wenzhou,23,吃了饭再去好吗?,饭吃爻再走用着啊不,,va tsˈɿ ɦuɔ tse tsau jyɔ dʑa a fu,va22 tsˈɿ213 ɦuɔ31-12 tse42 tsau35-21 jyɔ22 dʑa213 a12 fu35,va22 t͡sʰɹ̩213 ɦuɔ31-12 t͡se42 t͡sau35-21 jyɔ22 dʑa213 a12 fu35,va t͡sʰɹ̩ ɦuɔ t͡se t͡sau jyɔ dʑa a fu
WZ,Wenzhou,24,慢慢儿吃啊，不要着急。,□慌，慢慢事能吃,,fai huɔ ma ma zɿ naŋ tsˈɿ,fai33 huɔ33 ma22-21 ma22-35 zɿ22 naŋ31-12 tsˈɿ213-21,fai33 huɔ33 ma22-21 ma22-35 zɹ̩22 naŋ31-12 t͡sʰɹ̩213-21,fai huɔ ma ma zɹ̩ naŋ t͡sʰɹ̩
WZ,Wenzhou,25,坐着吃比站着吃好些。,坐□吃比□□吃好俫,,zo ta tsˈɿ pei ge ta tsˈɿ hɜ le,zo35 ta213-45 tsˈɿ213-21 pei35-21 ge35 ta213-45 tsˈɿ213-21 hɜ35 le31-45,zo35 ta213-45 t͡sʰɹ̩213-21 pei35-21 ge35 ta213-45 t͡sʰɹ̩213-21 hɜ35 le31-45,zo ta t͡sʰɹ̩ pei ge ta t͡sʰɹ̩ hɜ le
WZ,Wenzhou,26,他吃了饭了，你吃了饭没有呢?,渠饭吃爻罢，你吃爻罢未啊,,gi va tsˈɿ ɦuɔ ba ȵi tsˈɿ ɦuɔ ba mei a,gi31-21 va22 tsˈɿ213-21 ɦuɔ31-21 ba35 ȵi35 tsˈɿ213-21 ɦuɔ31-21 ba35 mei22-21 a21,gi31-21 va22 t͡sʰɹ̩213-21 ɦuɔ31-21 ba35 ɲi35 t͡sʰɹ̩213-21 ɦuɔ31-21 ba35 mei22-21 a21,gi va t͡sʰɹ̩ ɦuɔ ba ɲi t͡sʰɹ̩ ɦuɔ ba mei a
WZ,Wenzhou,27,他去过上海，我没有去过。,渠上海走过罢，我冇走过,,gi ji he tsau ku ba ŋ̩ nau tsau ku,gi31-21 ji22-42 he35 tsau35-21 ku42-21 ba35 ŋ̩35 nau35-21 tsau35-21 ku42,gi31-21 ji22-42 he35 t͡sau35-21 ku42-21 ba35 ŋ̩35 nau35-21 t͡sau35-21 ku42,gi ji he t͡sau ku ba ŋ̩ nau t͡sau ku
WZ,Wenzhou,28,来闻闻这朵花香不香。,走来嗅嗅䚅居朵花香啊不,,tsau le hoŋ tsˈɿ ki to ho ɕi a fu,tsau35 le31-45 hoŋ42-21 tsˈɿ42-21 ki213-21 to35-21 ho33 ɕi33 a3 fu35-21,t͡sau35 le31-45 hoŋ42-21 t͡sʰɹ̩42-21 ki213-21 to35-21 ho33 ɕi33 a3 fu35-21,t͡sau le hoŋ t͡sʰɹ̩ ki to ho ɕi a fu
WZ,Wenzhou,29,给我一本书。,书□本我,,sɿ ha paŋ ŋ̩,sɿ33 ha42 paŋ35-21 ŋ̩35,sɹ̩33 ha42 paŋ35-21 ŋ̩35,sɹ̩ ha paŋ ŋ̩
WZ,Wenzhou,30,我真的没有那本书呀。,许本书我真真冇,,he paŋ sɿ ŋ̩ tsaŋ tsaŋ nau,he35 paŋ35-45 sɿ33 ŋ̩35-21 tsaŋ33-21 tsaŋ33 nau35,he35 paŋ35-45 sɹ̩33 ŋ̩35-21 t͡saŋ33-21 t͡saŋ33 nau35,he paŋ sɹ̩ ŋ̩ t͡saŋ t͡saŋ nau
WZ,Wenzhou,31,你告诉他。,你伉渠讲啊,,ȵi kˈuɔ gi kuɔ a,ȵi35 kˈuɔ42-21 gi31-21 kuɔ35 a45,ɲi35 kʰuɔ42-21 gi31-21 kuɔ35 a45,ɲi kʰuɔ gi kuɔ a
WZ,Wenzhou,32,好好地走，不要跑。,走走好俫，□射,,tsau tsau hɜ le fai zei,tsau35-21 tsau35-21 hɜ35 le31-45 fai33 zei213,t͡sau35-21 t͡sau35-21 hɜ35 le31-45 fai33 zei213,t͡sau t͡sau hɜ le fai zei
WZ,Wenzhou,33,小心跌下去爬不上来。,留心，踈落爬不上,,lɤu saŋ lai lo bo fu ji,lɤu31-22 saŋ33 lai22 lo213-2 bo31 fu35-21 ji35,lɤu31-22 saŋ33 lai22 lo213-2 bo31 fu35-21 ji35,lɤu saŋ lai lo bo fu ji
WZ,Wenzhou,34,医生叫你多睡睡。,医生叫你多睏俫,,ji siɛ tɕiɛ ȵi tɤu kˈy le,ji33 siɛ33 tɕiɛ42-21 ȵi35-21 tɤu33 kˈy42-21 le31-21,ji33 siɛ33 t͡ɕiɛ42-21 ɲi35-21 tɤu33 kʰy42-21 le31-21,ji siɛ t͡ɕiɛ ɲi tɤu kʰy le
WZ,Wenzhou,35,抽烟或者喝茶都不许。,不管吃烟还是吃酒沃用不着□,,fu ky tsˈɿ ji va zɿ tsˈɿ tɕɤu o jyɔ fu dʑa ke,fu35 ky35-21 tsˈɿ213-21 ji33 va31-21 zɿ35-21 tsˈɿ213-21 tɕɤu35 o213 jyɔ22 fu35-2 dʑa213 ke42-12,fu35 ky35-21 t͡sʰɹ̩213-21 ji33 va31-21 zɹ̩35-21 t͡sʰɹ̩213-21 t͡ɕɤu35 o213 jyɔ22 fu35-2 dʑa213 ke42-12,fu ky t͡sʰɹ̩ ji va zɹ̩ t͡sʰɹ̩ t͡ɕɤu o jyɔ fu dʑa ke
WZ,Wenzhou,36,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我沃不喜欢,,ji ɦa hɜ dzo ɦa hɜ ŋ̩ o fu sɿ ɕy,ji33 ɦa213-3 hɜ35-21 dzo31 ɦa213-21 hɜ35-21 ŋ̩35-21 o213 fu35-12 sɿ35-42 ɕy33,ji33 ɦa213-3 hɜ35-21 dzo31 ɦa213-21 hɜ35-21 ŋ̩35-21 o213 fu35-12 sɹ̩35-42 ɕy33,ji ɦa hɜ dzo ɦa hɜ ŋ̩ o fu sɹ̩ ɕy
