dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WZ,Wenzhou,146,七,七,,tsˈai,tsˈai213,t͡sʰai213,t͡sʰai
WZ,Wenzhou,147,九,九,,tɕau,tɕau35,t͡ɕau35,t͡ɕau
WZ,Wenzhou,148,十,十,,zai,zai213,zai213,zai
WZ,Wenzhou,149,十一,十一,,zai jai,zai213-21 jai213-13,zai213-21 jai213-13,zai jai
WZ,Wenzhou,150,十二,十二,,zai ŋ̩,zai213-21 ŋ̩22,zai213-21 ŋ̩22,zai ŋ̩
WZ,Wenzhou,151,二十,念 ,,ȵi,ȵi22,ɲi22,ɲi
WZ,Wenzhou,152,二十一,念一 ,,ȵi jai,ȵi22-35 jai213-13,ɲi22-35 jai213-13,ɲi jai
WZ,Wenzhou,153,一百二十一,一百念一,,ji pa ȵi jai,ji213-21 pa213-21 ȵi22-35 jai213-13,ji213-21 pa213-21 ɲi22-35 jai213-13,ji pa ɲi jai
WZ,Wenzhou,154,第二,第二,,dei ŋ̩,dei22-21 ŋ̩22,dei22-21 ŋ̩22,dei ŋ̩
WZ,Wenzhou,155,二两,两两,,liɛ li,liɛ35 li35,liɛ35 li35,liɛ li
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
WZ,Wenzhou,,,,,,,,
