dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
MX,Meixian,22,说了一遍，又说一遍。,讲了一转，又还爱讲一转,,koŋ ŋe it tson iu han oi koŋ it tson,koŋ31 ŋe it1 tson31 iu53-55 han11 oi53-55 koŋ31 it1 tson31,koŋ31ŋeit1t͡son31iu53-55han11oi53-55koŋ31it1t͡son31,koŋŋeitt͡soniuhanoikoŋitt͡son
MX,Meixian,23,请你再说一遍。,请你再讲一转,,tsˈiaŋ n̩ tsoi koŋ it tson,tsˈiaŋ31 n̩11 tsoi53-55 koŋ31 it1 tson31,t͡sʰiaŋ31n̩11t͡soi53-55koŋ31it1t͡son31,t͡sʰiaŋn̩t͡soikoŋitt͡son
MX,Meixian,24,不早了，快去吧。,唔早了，快滴来去,,m̩ tsau ve kˈuai tit loi hi,m̩11 tsau31 ve kˈuai53 tit5 loi11 hi53,m̩11t͡sau31vekʰuai53tit5loi11hi53,m̩t͡sauvekʰuaititloihi
MX,Meixian,25,现在还早着呢，等一会儿再去吧。,今下还十分早，等一下正来去,,kin ha han səp fun tsau ten it ha tsaŋ loi hi,kin44-35 ha53-55 han11 səp5 fun44-35 tsau31 ten31 it1 ha53-55 tsaŋ53-55 loi11 hi53,kin44-35ha53-55han11səp5fun44-35t͡sau31ten31it1ha53-55t͡saŋ53-55loi11hi53,kinhahansəpfunt͡sautenithat͡saŋloihi
MX,Meixian,26,吃了饭再去好吗?,食了饭正去好无,,sət te fan tsaŋ hi hau mo,sət5 te fan53-55 tsaŋ53-55 hi53 hau31 mo11,sət5tefan53-55t͡saŋ53-55hi53hau31mo11,səttefant͡saŋhihaumo
MX,Meixian,27,慢慢儿吃啊，不要着急。,慢慢儿食，唔使□急,,man man ne sət m sɿ an kip,man53-55 man53-55 ne sət5 m11 sɿ31 an31 kip1,man53-55man53-55nesət5m11sɹ̩31an31kip1,manmannesətmsɹ̩ankip
MX,Meixian,28,坐着吃比站着吃好些。,坐等来食比待等来食过好,,tsˈo ten loi sət pi kˈi ten loi sət kuo hau,tsˈo44-35 ten31 loi11 sət5 pi31 kˈi44-35 ten31 loi11 sət5 kuo53-55 hau31,t͡sʰo44-35ten31loi11sət5pi31kʰi44-35ten31loi11sət5kuo53-55hau31,t͡sʰotenloisətpikʰitenloisətkuohau
MX,Meixian,29,他吃了饭了，你吃了饭没有呢?,佢食了饭了，你食了饭无啊,,ki sət le fan ne n sət le fan mo a,ki1 sət5 le fan53-55 ne n11 sət5 le fan53-55 mo11 a44,ki1sət5lefan53-55nen11sət5lefan53-55mo11a44,kisətlefannensətlefanmoa
MX,Meixian,30,他去过上海，我没有去过。,佢去过上海，我唔曾去过,,ki hi kuo soŋ hoi ŋai m̩ tˈien hi kuo,ki11 hi53-55 kuo53-55 soŋ53 hoi31 ŋai11 m̩11 tˈien11 hi53-55 kuo53,ki11hi53-55kuo53-55soŋ53hoi31ŋai11m̩11tʰien11hi53-55kuo53,kihikuosoŋhoiŋaim̩tʰienhikuo
MX,Meixian,31,来闻闻这朵花香不香。,你来鼻一下，这朵花香无,,n̩ loi pˈi it ha e to fa hioŋ mo,n̩11 loi11 pˈi53-55 it1 ha53 e31 to31 fa44 hioŋ44-35 mo11,n̩11loi11pʰi53-55it1ha53e31to31fa44hioŋ44-35mo11,n̩loipʰiithaetofahioŋmo
MX,Meixian,32,给我一本书。,分一本书分𠊎,,pun it pun su pun ŋai,pun44-35 it1 pun31 su44 pun44-35 ŋai11,pun44-35it1pun31su44pun44-35ŋai11,punitpunsupunŋai
MX,Meixian,33,我真的没有那本书呀。,𠊎无这本书，𠊎真真无,,ŋai mo e pun su ŋai tsən tsən mo e,ŋai11 mo11 e31 pun31 su44 ŋai11 tsən44 tsən44-35 mo11 e,ŋai11mo11e31pun31su44ŋai11t͡sən44t͡sən44-35mo11e,ŋaimoepunsuŋait͡sənt͡sənmoe
MX,Meixian,34,你告诉他。,你话佢知,,n̩ vˈa ki ti,n̩11 vˈa53-55 ki11 ti44,n̩11vʰa53-55ki11ti44,n̩vʰakiti
MX,Meixian,35,好好地走，不要跑。,慢慢儿走，唔好乱䟄,,man man ne tseu m̩ hau lon tsˈiak,man53-55 man53-55 ne tseu31 m̩11 hau31 lon53-55 tsˈiak1,man53-55man53-55net͡seu31m̩11hau31lon53-55t͡sʰiak1,manmannet͡seum̩haulont͡sʰiak
MX,Meixian,36,小心跌下去爬不上来。,老神哦，跌下去爬唔上来哦,,lau sən no tiet ha hi pˈa m̩ soŋ loi vo,lau31 sən11 no tiet1 ha44-35 hi53-55 pˈa11 m̩11 soŋ44-35 loi11 vo,lau31sən11notiet1ha44-35hi53-55pʰa11m̩11soŋ44-35loi11vo,lausənnotiethahipʰam̩soŋloivo
MX,Meixian,37,医生叫你多睡睡。,医生喊你多睡滴目,,i sen ham n̩ to soi tit muk,i44 sen44-35 ham53-55 n̩11 to44-35 soi53-55 tit1 muk1,i44sen44-35ham53-55n̩11to44-35soi53-55tit1muk1,isenhamn̩tosoititmuk
