dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
TY,Taiyuan,82,馒头,馍馍 ,,mɤ mɤ,mɤ11 mɤ1145,mɤmɤ,mɤ11mɤ1145
TY,Taiyuan,83,包子,包子,,pau tsəʔ,pau11 tsəʔ,paut͡səʔ,pau11t͡səʔ
TY,Taiyuan,84,馄饨,馄饨,,xuəŋ tuəŋ,xuəŋ11 tuəŋ1145,xuəŋtuəŋ,xuəŋ11tuəŋ1145
TY,Taiyuan,85,醋,醋,,tsˈu,tsˈu45,t͡sʰu,t͡sʰu45
TY,Taiyuan,86,酱油,酱油,,tɕiɒ̃ iəu,tɕiɒ̃45 iəu11,t͡ɕiɒ̃iəu,t͡ɕiɒ̃45iəu11
TY,Taiyuan,87,盐,咸盐,,ɕie ie,ɕie11 ie11,ɕieie,ɕie11ie11
TY,Taiyuan,88,筷子,筷子,,kˈuai tsəʔ,kˈuai45 tsəʔ,kʰuait͡səʔ,kʰuai45t͡səʔ
TY,Taiyuan,89,勺儿,调羹,,tˈiau kəŋ,tˈiau11 kəŋ11,tʰiaukəŋ,tʰiau11kəŋ11
TY,Taiyuan,90,男人,男的,,næ̃ təʔ,næ̃11 təʔ,næ̃təʔ,næ̃11təʔ
TY,Taiyuan,91,女人,女的,,ny təʔ,ny53 təʔ,nytəʔ,ny53təʔ
TY,Taiyuan,92,男孩子,男娃娃,,næ̃ va va,næ̃11 va11 va1145,næ̃vava,næ̃11va11va1145
TY,Taiyuan,93,女孩子,女娃娃,,ny va va,ny53 va11 va1145,nyvava,ny53va11va1145
TY,Taiyuan,94,老头儿,老汉汉 ,,lau xæ̃ xæ̃,lau53 xæ̃45 xæ̃4553,lauxæ̃xæ̃,lau53xæ̃45xæ̃4553
TY,Taiyuan,95,医生,先生,,ɕie səŋ,ɕie11 səŋ11,ɕiesəŋ,ɕie11səŋ11
TY,Taiyuan,96,厨师,厨子 ,,tsˈu tsəʔ,tsˈu11 tsəʔ,t͡sʰut͡səʔ,t͡sʰu11t͡səʔ
TY,Taiyuan,97,乞丐,叫花子 ,,tɕiau xua tsəʔ,tɕiau45 xua11 tsəʔ,t͡ɕiauxuat͡səʔ,t͡ɕiau45xua11t͡səʔ
TY,Taiyuan,98,保姆,保姆 ,,pau mu,pau5311 mu53,paumu,pau5311mu53
TY,Taiyuan,99,病了,病咧,,pi lie,pi45 lie53,pilie,pi45lie53
TY,Taiyuan,100,伤风,拍住咧 ,,pˈiəʔ tsu lie,pˈiəʔ2 tsu45 lie53,pʰiəʔt͡sulie,pʰiəʔ2t͡su45lie53
TY,Taiyuan,101,泻肚,蹿稀,,tsˈuæ̃ ɕi,tsˈuæ̃45 ɕi11,t͡sʰuæ̃ɕi,t͡sʰuæ̃45ɕi11
TY,Taiyuan,102,瘸子,拐子,,kuai tsəʔ,kuai53 tsəʔ,kuait͡səʔ,kuai53t͡səʔ
TY,Taiyuan,103,驼背,背锅锅,,pei kuɤ kuɤ,pei11 kuɤ11 kuɤ1145,peikuɤkuɤ,pei11kuɤ11kuɤ1145
TY,Taiyuan,104,死了,死咧,,sɿ lie,sɿ53 lie11,sɹ̩lie,sɹ̩53lie11
TY,Taiyuan,105,看病,看病 ,,kæ̃ piəŋ,kæ̃45 piəŋ45,kæ̃piəŋ,kæ̃45piəŋ45
TY,Taiyuan,106,我,我,,ɣɤ,ɣɤ53,ɣɤ,ɣɤ53
TY,Taiyuan,107,你,你 ,,ni,ni53,ni,ni53
TY,Taiyuan,108,他,他 ,,tˈa,tˈa11,tʰa,tʰa11
TY,Taiyuan,109,我们,我们,,ɣɤ məʔ,ɣɤ53 məʔ,ɣɤməʔ,ɣɤ53məʔ
TY,Taiyuan,110,你们,你们,,ni məʔ,ni53 məʔ,niməʔ,ni53məʔ
