dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
A,,77,女儿,姑娘,,ku ȵiɑ̃,ku31 ȵiɑ̃21,ku ɲiɑ̃,ku31 ɲiɑ̃21
A,,78,早饭,早饭,,tsɔ fɛ̃n,tsɔ442 fɛ̃n21,t͡sɔ fɛ̃n,t͡sɔ442 fɛ̃n21
A,,79,午饭,晌午,,ʂɑ̃ vu,ʂɑ̃442-53 vu442,ʂɑ̃ vu,ʂɑ̃442-53 vu442
A,,80,晚饭,黑饭,,xə fɛ̃n,xə13-22 fɛ̃n13,xə fɛ̃n,xə13-22 fɛ̃n13
A,,81,面条,面条子,,miɛ̃n tˈiɔ tsɿ,miɛ̃n13-11 tˈiɔ53 tsɿ13,miɛ̃n tʰiɔ t͡sɹ̩,miɛ̃n13-11 tʰiɔ53 t͡sɹ̩13
A,,82,馒头,馍馍,,mə mə,mə53 mə13,mə mə,mə53 mə13
A,,83,包子,包子,,pɔ tsɿ,pɔ31 tsɿ21,pɔ t͡sɹ̩,pɔ31 t͡sɹ̩21
A,,84,馄饨,馄饨,,xũn tˈũn,xũn53 tˈũn13,xũn tʰũn,xũn53 tʰũn13
A,,85,醋,醋,,tsˈu,tsˈu13,t͡sʰu,t͡sʰu13
A,,86,酱油,清酱,,tɕˈĩn tɕiɑ̃,tɕˈĩn31 tɕiɑ̃13,t͡ɕʰĩn t͡ɕiɑ̃,t͡ɕʰĩn31 t͡ɕiɑ̃13
A,,87,盐,盐,,iɛ̃n,iɛ̃n53,iɛ̃n,iɛ̃n53
A,,88,筷子,筷子,,kˈuɛ tsɿ,kˈuɛ13-11 tsɿ53,kʰuɛ t͡sɹ̩,kʰuɛ13-11 t͡sɹ̩53
A,,89,勺儿,勺子,,fə tsɿ,fə53 tsɿ13,fə t͡sɹ̩,fə53 t͡sɹ̩13
A,,90,男人,男人,,lɛn ʐə̃n,lɛn53 ʐə̃n13,lɛn ʐə̃n,lɛn53 ʐə̃n13
A,,91,女人,女人,,ȵy ʐə̃n,ȵy442 ʐə̃n21,ɲy ʐə̃n,ɲy442 ʐə̃n21
A,,92,男孩子,儿娃子,,ɯ va tsɿ,ɯ53 va53 tsɿ13,ɯ va t͡sɹ̩,ɯ53 va53 t͡sɹ̩13
A,,93,女孩子,女子,,ȵy tsɿ,ȵy442 tsɿ21,ɲy t͡sɹ̩,ɲy442 t͡sɹ̩21
A,,94,老头儿,老汉,,lɔ xɛ̃n,lɔ442 xɛ̃n21,lɔ xɛ̃n,lɔ442 xɛ̃n21
A,,95,医生,先生,,ɕiɛ̃n ʂə̃n,ɕiɛ̃n31 ʂə̃n21,ɕiɛ̃n ʂə̃n,ɕiɛ̃n31 ʂə̃n21
A,,96,厨师,厨子,,pfˈu tsɿ,pfˈu53 tsɿ13,pfʰu t͡sɹ̩,pfʰu53 t͡sɹ̩13
A,,97,乞丐,要着吃的,,iɔ tʂə tʂˈʅ ti,iɔ13-11 tʂə53 tʂˈʅ21 ti21,iɔ tʂə tʂʰɻ̩ ti,iɔ13-11 tʂə53 tʂʰɻ̩21 ti21
A,,98,保姆,做活的,,tsu xuə ti,tsu13-11 xuə53 ti13,t͡su xuə ti,t͡su13-11 xuə53 ti13
A,,99,病了,病下了,,pĩn xa lɔ,pĩn13-11 xa53 lɔ21,pĩn xa lɔ,pĩn13-11 xa53 lɔ21
A,,100,伤风,凉着了,,liɑ̃ pfə lɔ,liɑ̃53 pfə13 lɔ53,liɑ̃ pfə lɔ,liɑ̃53 pfə13 lɔ53
A,,101,泻肚,跑肚着哩,,pˈɔ tu tʂə li,pˈɔ442 tu13 tʂə53 li21,pʰɔ tu tʂə li,pʰɔ442 tu13 tʂə53 li21
A,,102,瘸子,瘸子,,tɕˈyə tsɿ,tɕˈyə53 tsɿ13,t͡ɕʰyə t͡sɹ̩,t͡ɕʰyə53 t͡sɹ̩13
A,,103,驼背,背锅子,,pei kuə tsɿ,pei31 kuə21 tsɿ21,pei kuə t͡sɹ̩,pei31 kuə21 t͡sɹ̩21
A,,104,死了,死了,,sɿ lɔ,sɿ442 lɔ21,sɹ̩ lɔ,sɹ̩442 lɔ21
A,,105,看病,看病,,kˈɛ̃n pĩn,kˈɛ̃n13-22 pĩn13,kʰɛ̃n pĩn,kʰɛ̃n13-22 pĩn13
A,,106,我,我,,və,və442,və,və442
A,,107,你,你,,ȵi,ȵi442,ɲi,ɲi442
A,,108,他,他,,tˈa,tˈa31,tʰa,tʰa31
A,,109,我们,我们,,və mə̃n,və442 mə̃n21,və mə̃n,və442 mə̃n21
A,,110,你们,你们,,ȵi mə̃n,ȵi442 mə̃n21,ɲi mə̃n,ɲi442 mə̃n21
A,,111,他们,他们,,tˈa mə̃n,tˈa31 mə̃n21,tʰa mə̃n,tʰa31 mə̃n21
A,,112,咱们,我们,,və mə̃n,və442 mə̃n21,və mə̃n,və442 mə̃n21
A,,113,自己,个家,,kə tɕia,kə13-11 tɕia53,kə t͡ɕia,kə13-11 t͡ɕia53
A,,114,谁,谁,,fei,fei53,fei,fei53
A,,115,什么,啥,,sa,sa13,sa,sa13
