dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone
TJ,Tianjin,076,儿子,儿子 ,,,ɘr45 tsə3
TJ,Tianjin,077,女儿,闺女 ,,,kuən21 ny1
TJ,Tianjin,078,早饭,点心 ,,,tian13 ɕin3
TJ,Tianjin,079,午饭,早饭 ,,,tsɑu13 fan53
TJ,Tianjin,080,晚饭,晚饭 ,,,van13 fan53
TJ,Tianjin,081,面条,面条儿 ,,,mian53 tˈiɑur45
TJ,Tianjin,082,馒头,馒头 ,,,man45 tˈou3
TJ,Tianjin,083,包子,包子 ,,,pɑu21 tsə1
TJ,Tianjin,084,馄饨,馄饨 ,,,xuən45 tˈuən3
TJ,Tianjin,085,醋,醋 ,,,tsˈu53
TJ,Tianjin,086,酱油,青酱 ,,,tɕˈiŋ21 tɕiɑŋ53
TJ,Tianjin,087,盐,盐 ,,,ian45
TJ,Tianjin,088,筷子,筷子 ,,,kˈuai53 tsə1
TJ,Tianjin,089,勺儿,勺儿 ,,,ʂɑur45
TJ,Tianjin,090,男人,男人 ,,,nan45 ʐən3
TJ,Tianjin,091,女人,女人 ,,,ny13 ʐən45
TJ,Tianjin,092,男孩子,小子 ,,,ɕiɑu13 tsə3
TJ,Tianjin,093,女孩子,闺女 ,,,kuən21 ny1
TJ,Tianjin,094,老头儿,老头儿 ,,,lɑu13 tˈour45
TJ,Tianjin,095,医生,大夫,,,tai53 fu1
TJ,Tianjin,096,厨师,厨子,,,tsˈu45 tsə3
TJ,Tianjin,097,乞丐,要饭的,,,iɑu53 fan53 ti1
TJ,Tianjin,098,保姆,奶妈子 ,,,nai13 mɑ21 tsə1
TJ,Tianjin,099,病了,病了 ,,,piŋ45 lə3
TJ,Tianjin,100,伤风,伤风 ,,,ʂɑŋ21-13 fəŋ21
TJ,Tianjin,101,泻肚,闹肚子 ,,,nɑu53-21 tu53 tsɿ1
TJ,Tianjin,102,瘸子,瘸子 ,,,tɕˈye45 tsə3
TJ,Tianjin,103,驼背,罗锅儿 ,,,luo45 kuor21
TJ,Tianjin,104,死了,死了,,,sɿ13 lə1
TJ,Tianjin,105,看病,看病 ,,,kˈan53-21 piŋ53
TJ,Tianjin,106,我,我,,,uo13
TJ,Tianjin,107,你,你,,,ni13
TJ,Tianjin,108,他,他,,,tˈɑ21
TJ,Tianjin,109,我们,我们,,,uo13 mən3
TJ,Tianjin,110,你们,你们,,,ni13 mən3
TJ,Tianjin,111,他们,他们,,,tˈɑ21 mən1
TJ,Tianjin,112,咱们,咱们,,,tsan45 mən3
TJ,Tianjin,113,自己,自个儿 ,,,tsɿ53 kɤr45
TJ,Tianjin,114,谁,谁 ,,,sei45
TJ,Tianjin,115,什么,嘛 ,,,mɑ53
TJ,Tianjin,116,这里,这合儿 ,,,tɕie53 xər1
TJ,Tianjin,117,那里,那合儿 ,,,nɑ53 xər1
TJ,Tianjin,118,哪里,哪合儿 ,,,nɑ13 xər1
TJ,Tianjin,119,这个,这个,,,tɕie53 kə1
TJ,Tianjin,120,那个,那个 ,,,nɑ53 kə1
TJ,Tianjin,121,哪一个,哪个 ,,,nei13 kə3
TJ,Tianjin,122,怎么样,□么样 ,,,nən13 mə3 iɑŋ53
TJ,Tianjin,123,一位客人,,,,
TJ,Tianjin,124,一双鞋,,,,
TJ,Tianjin,125,一床被,,,,
TJ,Tianjin,126,一辆车,,,,
TJ,Tianjin,127,一条牛,,,,
