dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone
ST,Shantou,088,筷子,箸,,,tɯ31
ST,Shantou,089,勺儿,汤匙,,,tˈɯŋ33 si55
ST,Shantou,090,男人,□夫 ,,,ta33 pou33
ST,Shantou,091,女人,姿娘,,,tsɯ33 niõ55
ST,Shantou,092,男孩子,□夫囝 ,,,ta33 pou33 kiã53
ST,Shantou,093,女孩子,姿娘囝,,,tsɯ33 niõ55-31 kiã53
ST,Shantou,094,老头儿,老□夫,,,lau35-31 ta33 pou33
ST,Shantou,095,医生,医生,,,ui33 seŋ33
ST,Shantou,096,厨师,厨师,,,tou55-31 sɯ33
ST,Shantou,097,乞丐,乞食,,,kˈɯk2-5 tsiaʔ5
ST,Shantou,098,保姆,保姆,,,po53-24 m53
ST,Shantou,099,病了,人孬,,,naŋ55 mõ53-213
ST,Shantou,100,伤风,寒着,,,kuã55 tioʔ5-2
ST,Shantou,101,泻肚,□屎,,,lau213-55 sai53
ST,Shantou,102,瘸子,拐骹,,,kuai53-24 kˈa33
ST,Shantou,103,驼背,腰疴,,,io33 ku33
ST,Shantou,104,死了,死去 ,,,si53 kˈɯ213-31
ST,Shantou,105,看病,睇医生,,,tˈõi53-24 ui33 seŋ33
ST,Shantou,106,我,我,,,ua53
ST,Shantou,107,你,汝,,,lɯ53
ST,Shantou,108,他,伊,,,i33
ST,Shantou,109,我们,阮,,,uaŋ53
ST,Shantou,110,你们,恁,,,niŋ53
ST,Shantou,111,他们,伊人,,,i33 naŋ55-31
ST,Shantou,112,咱们,俺 ,,,naŋ53
ST,Shantou,113,自己,家己,,,ka33 ki31
ST,Shantou,114,谁,地俢,,,ti31 tiaŋ55
ST,Shantou,115,什么,乜个,,,mĩʔ2-5 kai55
ST,Shantou,116,这里,只块,,,tsi53-24 ko213
ST,Shantou,117,那里,许块,,,hɯ53-24 ko213
ST,Shantou,118,哪里,地块,,,ti31 ko213
ST,Shantou,119,这个,只个,,,tsi53 kai55-31
ST,Shantou,120,那个,许个,,,hɯ53 kai55-31
ST,Shantou,121,哪一个,地一个,,,ti31 tsek5-2 kai55
ST,Shantou,122,怎么样,乜生样,,,mĩʔ2-5 sẽ33 iõ31
ST,Shantou,123,一位客人,,,,
ST,Shantou,124,一双鞋,,,,
ST,Shantou,125,一床被,,,,
ST,Shantou,126,一辆车,,,,
ST,Shantou,127,一条牛,,,,
ST,Shantou,128,一口猪,,,,
ST,Shantou,129,听一会儿,,,,
ST,Shantou,130,打一下,,,,
ST,Shantou,131,上头,顶爿,,,teŋ53-24 põi55
ST,Shantou,132,下头,下爿,,,e35-31 põi55
ST,Shantou,133,左边,倒手爿,,,to213-55 tsˈiu53-24 põi55
ST,Shantou,134,右边,正手爿,,,tsiã213-55 tsˈiu53-24 põi55
ST,Shantou,135,当中,镇中,,,tiŋ213-55 taŋ33
ST,Shantou,136,里面,内底,,,lai35-31 toi53
ST,Shantou,137,外面,外口,,,gua31 kˈau53
ST,Shantou,138,甜,甜,,,tiam55
ST,Shantou,139,酸,酸,,,sɯŋ33
ST,Shantou,140,咸,咸,,,kiam55
ST,Shantou,141,淡,饗,,,tsiã53
ST,Shantou,142,胖,肥,,,pui55
ST,Shantou,143,瘦,㾪,,,saŋ53
ST,Shantou,144,冷,□,,,ŋaŋ55
ST,Shantou,145,热,热,,,zuaʔ5
ST,Shantou,146,香,芳,,,pˈaŋ33
ST,Shantou,147,臭,臭 ,,,tsˈau213
ST,Shantou,148,粗,,,,
ST,Shantou,149,细,,,,
ST,Shantou,150,长,长 ,,,tɯŋ55
ST,Shantou,151,短,短,,,to53
ST,Shantou,152,脏,□□,,,tsˈi33 ĩ55
ST,Shantou,153,干净,清气,,,tsˈeŋ33 kˈi213
ST,Shantou,154,便宜,□,,,pˈĩ33
ST,Shantou,155,刚(来),□正,,,tã33 tsiã213
ST,Shantou,156,刚(合适),啱啱,,,ŋam33 ŋam33
ST,Shantou,157,正好,啱啱,,,ŋam33 ŋam33
ST,Shantou,158,和,佮,,,kaʔ2
ST,Shantou,159,只,清,,,tsˈeŋ33
ST,Shantou,160,从,同,,,taŋ55
ST,Shantou,161,替,佮,,,kaʔ2
ST,Shantou,162,拿,挈,,,kˈioʔ5
ST,Shantou,163,故意,专,,,tsuaŋ33
ST,Shantou,164,一,蜀,,,tsek5
ST,Shantou,165,二,两,,,nõ35
ST,Shantou,166,三,三,,,sã33
ST,Shantou,167,四,四,,,si213
ST,Shantou,168,五,五,,,ŋõu35
ST,Shantou,169,六,六,,,lak5
ST,Shantou,170,七,七,,,tsˈik2
ST,Shantou,171,八,八,,,poiʔ2
ST,Shantou,172,九,九,,,kau53
ST,Shantou,173,十,十,,,tsap5
ST,Shantou,174,十一,十一,,,tsap5-2 ik2
ST,Shantou,175,十二,十二,,,tsap5-2 zi35
ST,Shantou,176,二十,二十,,,zi35-31 tsap5
ST,Shantou,177,二十一,二十一,,,zi35-31 tsap5-2 ik2
ST,Shantou,178,一百二十一,,,,
ST,Shantou,179,第一,第一,,,tõi35-31 ik2
ST,Shantou,180,第二,第二,,,tõi35-31 zi35
ST,Shantou,181,两里,两里,,,nõ35-31 li53
ST,Shantou,182,二两,两两,,,nõ35-31 niõ53
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
