dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
MX,Meixian,154,便宜,便宜,,pˈien ŋin,pˈien11 ŋin11,pˈien11 ŋin11,pˈien ŋin
MX,Meixian,155,刚(来),刚刚,,koŋ koŋ,koŋ44 koŋ44-35,koŋ44 koŋ44-35,koŋ koŋ
MX,Meixian,156,刚(合适),刚,,koŋ,koŋ44,koŋ44,koŋ
MX,Meixian,157,正好,正好 ,,tsaŋ hau,tsaŋ53-55 hau31,tsaŋ53-55 hau31,tsaŋ hau
MX,Meixian,158,和,同 ,,tˈuŋ,tˈuŋ11,tˈuŋ11,tˈuŋ
MX,Meixian,159,只,只 ,,tsak,tsak1,tsak1,tsak
MX,Meixian,160,从,从 ,,tsˈiuŋ,tsˈiuŋ11,tsˈiuŋ11,tsˈiuŋ
MX,Meixian,161,替,替 ,,tˈi,tˈi53,tˈi53,tˈi
MX,Meixian,162,拿,拿 ,,na,na44,na44,na
MX,Meixian,163,故意,故意 ,,ku i,ku53-55 i53,ku53-55 i53,ku i
MX,Meixian,164,一,一,,it,it1,it1,it
MX,Meixian,165,二,二,,ŋi,ŋi53,ŋi53,ŋi
MX,Meixian,166,三,三,,sam,sam44,sam44,sam
MX,Meixian,167,四,四,,si,si53,si53,si
MX,Meixian,168,五,五,,n̩,n̩31,n̩31,n̩
MX,Meixian,169,六,六,,liuk,liuk1,liuk1,liuk
MX,Meixian,170,七,七,,tsˈit,tsˈit1,tsˈit1,tsˈit
MX,Meixian,171,八,八,,pat,pat1,pat1,pat
MX,Meixian,172,九,九,,kiu,kiu31,kiu31,kiu
MX,Meixian,173,十,十,,səp,səp5,səp5,səp
MX,Meixian,174,十一,十一,,səp it,səp5 it1,səp5 it1,səp it
MX,Meixian,175,十二,十二,,səp ŋi,səp5 ŋi53,səp5 ŋi53,səp ŋi
MX,Meixian,176,二十,二十,,ŋi səp,ŋi53 səp5,ŋi53 səp5,ŋi səp
MX,Meixian,177,二十一,二十一,,ŋi səp it,ŋi53 səp5 it1,ŋi53 səp5 it1,ŋi səp it
MX,Meixian,178,一百二十一,一百二十一,,it pak ŋi səp it,it1 pak1 ŋi53 səp5 it1,it1 pak1 ŋi53 səp5 it1,it pak ŋi səp it
MX,Meixian,179,第一,第一,,tˈi it,tˈi53-55 it1,tˈi53-55 it1,tˈi it
MX,Meixian,180,第二,第二,,tˈi ŋi,tˈi53-55 ŋi53,tˈi53-55 ŋi53,tˈi ŋi
MX,Meixian,181,两里,两里,,lioŋ li,lioŋ31 li44,lioŋ31 li44,lioŋ li
MX,Meixian,182,二两,二两,,ŋi lioŋ,ŋi53 lioŋ44,ŋi53 lioŋ44,ŋi lioŋ
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
MX,Meixian,,,,,,,,
