dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
HB,Harbin,182,二两,二两,,ə˞ liaŋ,ə˞53 liaŋ213,ə˞53 liaŋ213,ə˞ liaŋ
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
HB,Harbin,,,,,,,,
