dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WH,Wuhan,63,母亲,母亲 ,,moŋ tɕˈin,moŋ42 tɕˈin,moŋ42tɕʰin,moŋtɕʰin
WH,Wuhan,64,祖父,祖父 ,,tsəu fu,tsəu42 fu,tsəu42fu,tsəufu
WH,Wuhan,65,祖母,祖母 ,,tsəu moŋ,tsəu42 moŋ42,tsəu42moŋ42,tsəumoŋ
WH,Wuhan,66,伯父,伯伯 ,,pɤ pɤ,pɤ21321 pɤ,pɤ21321pɤ,pɤpɤ
WH,Wuhan,67,伯母,伯母 ,,pɤ moŋ,pɤ21321 moŋ,pɤ21321moŋ,pɤmoŋ
WH,Wuhan,68,叔父,叔叔 ,,səu səu,səu21321 səu,səu21321səu,səusəu
WH,Wuhan,69,叔母,叔母 ,,səu moŋ,səu21321 moŋ,səu21321moŋ,səumoŋ
WH,Wuhan,70,外祖父,外祖父 ,,uai tsəu fu,uai35 tsəu42 fu,uai35tsəu42fu,uaitsəufu
WH,Wuhan,71,外祖母,外祖母,,uai tsəu moŋ,uai35 tsəu42 moŋ,uai35tsəu42moŋ,uaitsəumoŋ
WH,Wuhan,72,舅舅,舅父 ,,tɕiəu fu,tɕiəu35 fu,tɕiəu35fu,tɕiəufu
WH,Wuhan,73,舅母,舅母 ,,tɕiəu moŋ,tɕiəu35 moŋ,tɕiəu35moŋ,tɕiəumoŋ
WH,Wuhan,74,丈夫,丈夫 ,,tsaŋ fu,tsaŋ35 fu,tsaŋ35fu,tsaŋfu
WH,Wuhan,75,妻子,妻子 ,,tɕˈi tsɿ,tɕˈi55 tsɿ,tɕʰi55tsɹ̩,tɕʰitsɹ̩
WH,Wuhan,76,儿子,儿子 ,,ɯ tsɿ,ɯ21321 tsɿ,ɯ21321tsɹ̩,ɯtsɹ̩
WH,Wuhan,77,女儿,女儿 ,,ny ɯ,ny42 ɯ,ny42ɯ,nyɯ
WH,Wuhan,78,早饭,过早 ,,kuo tsau,kuo35 tsau42,kuo35tsau42,kuotsau
WH,Wuhan,79,午饭,中饭 ,,tsoŋ fan,tsoŋ55 fan,tsoŋ55fan,tsoŋfan
WH,Wuhan,80,晚饭,晚饭 ,,uan fan,uan42 fan,uan42fan,uanfan
WH,Wuhan,81,面条,面 ,,miɛn,miɛn35,miɛn35,miɛn
WH,Wuhan,82,馒头,馒头 ,,man tˈəu,man21321 tˈəu,man21321tʰəu,mantʰəu
WH,Wuhan,83,包子,包子 ,,pau tsɿ,pau55 tsɿ,pau55tsɹ̩,pautsɹ̩
WH,Wuhan,84,馄饨,馄饨 ,,xuən tən,xuən55 tən,xuən55tən,xuəntən
WH,Wuhan,85,醋,醋 ,,tsˈəu,tsˈəu35,tsʰəu35,tsʰəu
WH,Wuhan,86,酱油,酱油 ,,tɕiaŋ iəu,tɕiaŋ35 iəu,tɕiaŋ35iəu,tɕiaŋiəu
WH,Wuhan,87,盐,盐,,iɛn,iɛn213,iɛn213,iɛn
WH,Wuhan,88,筷子,筷子 ,,kˈuai tsɿ,kˈuai35 tsɿ,kʰuai35tsɹ̩,kʰuaitsɹ̩
WH,Wuhan,89,勺儿,勺子 ,,suo tsɿ,suo55 tsɿ,suo55tsɹ̩,suotsɹ̩
WH,Wuhan,90,男人,男人 ,,nan nən,nan21321 nən,nan21321nən,nannən
WH,Wuhan,91,女人,女人 ,,ny nən,ny42 nən,ny42nən,nynən
WH,Wuhan,92,男孩子,男孩,,nan xai,nan21321 xai21321,nan21321xai21321,nanxai
WH,Wuhan,93,女孩子,女孩,,ny xai,ny42 xai21321,ny42xai21321,nyxai
WH,Wuhan,94,老头儿,老爹爹,,nau tie tie,nau42 tie55 tie,nau42tie55tie,nautietie
WH,Wuhan,95,医生,医生,,i sən,i55 sən,i55sən,isən
WH,Wuhan,96,厨师,大师傅 ,,ta sɿ fu,ta35 sɿ55 fu,ta35sɹ̩55fu,tasɹ̩fu
WH,Wuhan,97,乞丐,乞丐 ,,tɕˈi kai,tɕˈi21321 kai,tɕʰi21321kai,tɕʰikai
WH,Wuhan,98,保姆,保姆 ,,pau moŋ,pau42 moŋ,pau42moŋ,paumoŋ
