dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone
PY,Pingyao,28,慢慢儿吃啊，不要着急。,慢些儿吃，不用着急,,,mɑŋ35 ɕiE13-31 ʐʔ13 tʂˈʌʔ13 pʌʔ13-31 yŋ35 tʂɔ13 tɕiʌʔ13
PY,Pingyao,29,坐着吃比站着吃好些。,坐的吃比站的吃好些儿,,,tɕyE35 tiʌʔ13-31 tʂˈʌʔ13 pi53 tsɑŋ35 tiʌʔ13-31 tʂˈʌʔ13 xɔ53 ɕiE13-31 ʐʌʔ13
PY,Pingyao,30,他吃了饭了，你吃了饭没有呢?,兀家吃了饭了，你吃了饭了没啦,,,uʌʔ13 tɕiɑ13 tʂˈʌʔ13 lɔ53 xuɑŋ35 lɑ31 n̩53 tʂˈʌʔ13 lɔ53 xuɑŋ35 lɑ53 mʌʔ53 lɑ13
PY,Pingyao,31,他去过上海，我没有去过。,兀家去过上海，我没啦去过,,,uʌʔ13 tɕiɑ13 tɕˈy35 kuei35-53 ʂɑŋ35 xæ ŋiE53 mʌʔ53 lɑ13 tɕˈy35 kuei35-53
PY,Pingyao,32,来闻闻这朵花香不香。,你来闻闻这朵花香不香,,,n̩53 læ13 uŋ13-35 uŋ13-53 tsʌʔ53-35 tuei53 xuɑ13-31 ɕiɑŋ13-31 pʌʔ13 ɕiɑŋ13-31
PY,Pingyao,33,给我一本书。,给我一本书,,,tɕy53 ŋiE53 iʌʔ13-31 pəŋ53 sɥ13-31
PY,Pingyao,34,我真的没有那本书呀。,我真的没啦兀本书,,,ŋiE53 tʂəŋ13-31 tiʌʔ13-35 mʌʔ53 lɑ13 uʌʔ13-35 pəŋ53 sɥ13-31
PY,Pingyao,35,你告诉他。,你告给兀家,,,n̩53 kɔ35 tɕy53 uʌʔ13 tɕiɑ13
PY,Pingyao,36,好好地走，不要跑。,好好底走，不用跑,,,xɔ53 xɔ53-35 ti53 tsəu53 pʌʔ13-31 yŋ35 pˈɔ53
PY,Pingyao,37,小心跌下去爬不上来。,小心跌下去爬不上来。,,,ɕiɔ53 ɕiŋ13-31 tiʌʔ13-31 xɑ35 tiʌʔ13-31 pɑ13 pʌʔ13 suə35 læ31
PY,Pingyao,38,医生叫你多睡睡。,医生叫你多睡睡,,,i13-31 səŋ13-35 tɕiɔ35 n̩53 tei13-31 suei35-53 suei35-31
PY,Pingyao,39,抽烟或者喝茶都不许。,吃烟喝茶都不行,,,tʂˈʌʔ13 iE13 xʌʔ13 tsˈɑ13 tu13-31 pʌʔ13-31 ɕiɑ13-35
PY,Pingyao,40,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我多不好,,,iE13-31 iE53-35 xɔ53 tsˈɑ13-31 iE53-35 xɔ53 ŋiE53 tei13-31 pʌʔ13-31 xɔ35
PY,Pingyao,41,不管你去不去，反正我是要去的。,不管你去不去，反正我是要去咧,,,pʌʔ13-31 kuɑŋ53 n̩53 tɕˈy35 pʌʔ13 tɕˈy35 xuɑŋ53 tʂəŋ35 ŋiE53 sɿ35-31 iɔ35 tɕˈy35 liʌʔ13-31
PY,Pingyao,42,我非去不可。,我非去不行,,,ŋiE53 xuei13-31 tɕˈy35 pʌʔ13-31 ɕiɑ13-35
PY,Pingyao,43,你是哪一年来的?,你是哪(一)年来的咧,,,n̩53 sɿ35-31 lɑ13-31 ȵiE13 læ13 tiʌʔ13-31 liʌʔ13-35
PY,Pingyao,44,我是前年到的北京。,我是前年到的北京,,,ŋiE53 sɿ35 tɕiE13 ȵiE13 tɔ35 tiʌʔ13-31 piʌʔ13-31 tɕiŋ13-35
PY,Pingyao,45,今天开会谁的主席?,今儿开会谁的主席,,,tɕiŋ13-31 ʐʌʔ13-53 kˈæ13-31 xuæ35 suei13 tiʌʔ13-31 tsɥ53 ɕiʌʔ53
PY,Pingyao,46,你得请我的客。,你得请请我,,,n̩53 tiʌʔ13 tɕˈiŋ53-423 tɕˈiŋ53-31 ŋiE53
PY,Pingyao,47,一边走，一边讲。,一边走，一边说,,,iʌʔ13 piE13 tsəu53 iʌʔ13 piE13 suʌʔ13
PY,Pingyao,48,越走越远，越说越多。,越走越远，越说越多,,,yʌʔ13-35 tsəu53-423 yʌʔ13-31 yE53 yʌʔ13 suʌʔ13 yʌʔ13 tei13
PY,Pingyao,49,把那个东西拿给我。,把兀块东西给我荷过来,,,pɑ53-31 uʌʔ13-35 xuæ53 tuŋ13-31 sei13-35 tɕy53 ŋiE53 xei53 kuei35 læ13-31
PY,Pingyao,50,有些地方把太阳叫日头。,有些地方方把太阳唤日头爷,,,iəu53 ɕiE13 ti35 xuə13-53 xuə13-31 pɑ53 tˈæ35 iɑŋ13-31 xuɑŋ35 ʐʌʔ53 təu13-53 iE13-31
PY,Pingyao,51,您贵姓?我姓王。,你姓甚咧?我姓王,,,n̩53 ɕiŋ35-31 ʂəŋ35 liʌʔ13-31 ŋiE53 ɕiŋ35-31 uə13
PY,Pingyao,52,你姓王我也姓王，咱们两个人都姓王。,你姓王我也姓王，咱两块人都姓王,,,n̩53 ɕiŋ35 uə13 ŋiE53 iE53 ɕiŋ35-31 uə13 tsɑ13 liɑŋ53 xuæ53 ʐəŋ13 tei13 ɕiŋ35-13 uə13-31
PY,Pingyao,53,你先去吧，我们等一会儿再去。,你先去哇，我们等等再去,,,n̩53 ɕiE13-31 tɕˈy35 uɑ31 ŋʌʔ53 məŋ13-35 təŋ53-423 təŋ53-31 tsæ35-31 tɕˈy35
PY,Pingyao,54,你抽烟不抽?/你抽不抽烟?,你吃烟不吃,,,n̩53 tʂˈʌʔ13-31 pʌʔ13 tʂˈʌʔ13-31 iE13
